,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges
883,CHCHD5,0.15635713530912704,0.7588506,HAUS3,0.11115413759579881,1.4297721,ASPM,0.29824764315638475,0.6077896,THADA,0.46518441768005614,2.3972871,SIL1,0.5603996372970905,1.6438582,NCAM1,0.4208728036416186,1.1914419
884,DEPDC1B,0.15635713530912704,0.7588506,KDM4B,0.1112446296405771,1.2398107,FAM89A,0.2983795868669337,0.51279473,PLCE1,0.46518441768005614,2.3972871,ARL6IP4,0.5606454923418223,0.80148923,MMP16,0.42453955785717434,2.9950294
885,DROSHA,0.15687719655035126,0.6149245,UBE2J1,0.1112446296405771,1.2398107,SMAP2,0.2989277556580211,0.7502887,RUBCN,0.46518441768005614,2.3972871,FKBP2,0.5620596774325464,1.0167555,KCNC2,0.42453955785717434,2.9950294
886,RANBP1,0.15716322950836428,0.19398975,KLF6,0.11136172411808815,1.0835848,BIN1,0.29991058197661824,1.6719587,TMEM200A,0.46518441768005614,2.3972871,POLR3B,0.5620403615610625,0.6658668,SCNN1D,0.42453955785717434,2.9950294
887,NT5DC3,0.15752845214612843,22.21317,HMGN3,0.1119912969018325,0.62087643,KDM5B,0.2993918230734307,0.4946586,PIK3C2A,0.46518441768005614,2.3972871,NDFIP1,0.5626834621841128,0.518354,NAALAD2,0.42453955785717434,2.9950294
888,RF01225,0.15752845575971766,21.547428,CADM2,0.11242644229594867,1.9005228,EEF2,0.299530158528914,0.18186581,FAM129A,0.46518441768005614,2.3972871,TFAP2A,0.5633406438776084,1.6909279,FBN1,0.42453955785717434,2.9950294
889,RF01968,0.15752845575971766,21.547428,IKZF5,0.11234860055031236,1.0755847,KYAT3,0.2999493096296675,1.3765482,FAM221A,0.46518441768005614,2.3972871,CEP19,0.5633406491258044,1.6909277,GPER1,0.42453955785717434,2.9950294
890,ACOT12,0.15752845575971766,21.547428,PDIA3,0.11238579832547432,0.3130319,EPB41,0.2999493096296675,1.3765482,DENND2A,0.46518441768005614,2.3972871,THBS4,0.5633406491258044,1.6909277,AvBD11,0.42453955785717434,2.9950294
891,RF00026,0.15752845575971766,21.547428,SETBP1,0.11255891883611775,1.6667193,DAAM1,0.30028603802006854,0.8092787,GJA4,0.46518441768005614,2.3972871,BCAS3,0.5633406590683567,1.6909277,MFSD2B,0.42453955785717434,2.9950294
892,PPP4R3A,0.15752845575971766,21.547428,TARBP1,0.11255891883611775,1.6667193,HSF3,0.3002215722647797,0.9626728,P3H2,0.46518441768005614,2.3972871,C2CD5,0.5636845553988774,1.0093989,CEP57,0.42453955785717434,2.9950294
893,CMKLR1,0.15752845575971766,21.547428,ACAA1,0.11255891883611775,1.6667193,C1H12ORF57,0.3003585859027832,0.44933873,SEC16B,0.46518441768005614,2.3972871,NIPSNAP1,0.5636845781898718,1.0093988,CEP250,0.42453955785717434,2.9950294
894,THAP9,0.15752845575971766,21.547428,IMMP1L,0.11255891883611775,1.6667193,FRRS1,0.3008280945137814,1.68498,NKX2-1,0.46518441768005614,2.3972871,MAPK1IP1L,0.5636845781898718,1.0093988,FBXO42,0.42453955785717434,2.9950294
895,C9orf84,0.15752845575971766,21.547428,SLC12A2,0.11255891883611775,1.6667193,NBR1,0.3008280945137814,1.68498,PBLD,0.46518441768005614,2.3972871,SGPL1,0.5641286218940864,0.58429337,RMDN1,0.42453955785717434,2.9950294
896,TMPRSS3,0.15752845575971766,21.547428,ATG10,0.11255891883611775,1.6667193,CEP135,0.3008280945137814,1.68498,BG1,0.46518441768005614,2.3972871,IP6K2,0.564823302223324,1.0036258,NACC2,0.42453955785717434,2.9950294
897,PACRG,0.15752845575971766,21.547428,CAPRIN2,0.11255891883611775,1.6667193,C14H16orf45,0.3008280945137814,1.68498,MYO7B,0.46518441768005614,2.3972871,KLHL36,0.5654926242973306,1.018292,THNSL1,0.42453955785717434,2.9950294
898,CLCN1,0.15752845575971766,21.547428,TENT4B,0.11255891883611775,1.6667193,ATP5MC2,0.30074615512039404,0.33038092,PIAS3,0.46518441768005614,2.3972871,TMEM39B,0.5654926242973306,1.018292,EPHB2,0.42453955785717434,2.9950294
899,GPD1L,0.15752845575971766,21.547428,PIH1D2,0.11255891883611775,1.6667193,WDR55,0.30125699099152436,0.7640502,SLC17A6,0.46518441768005614,2.3972871,JUN,0.5656389376038311,1.0488079,TM9SF4,0.42453955785717434,2.9950294
900,GPLD1,0.15752845575971766,21.547428,VPS35,0.11298979883625763,0.59495044,ACTR3,0.3013196677181583,0.45846117,TOX,0.46518441768005614,2.3972871,MEMO1,0.5664271750322161,0.5266535,NCOA7,0.42453955785717434,2.9950294
901,MATN2,0.15752845575971766,21.547428,RPL37,0.11299944665294659,0.20816399,BRD8,0.30260135925809495,1.1405125,RILPL2,0.4645988187472413,1.0395585,NRF1,0.5668328050863003,0.99446034,UBXN10,0.42453955785717434,2.9950294
902,SLC27A4,0.15752845575971766,21.547428,ADD1,0.11300981334943162,0.58551407,USMG5,0.3024739215532717,0.47868225,TMEM138,0.4645641902335319,0.7751791,FBXW5,0.5672910167236245,1.006727,AFF2,0.42453955785717434,2.9950294
903,TDO2,0.15752845575971766,21.547428,CDCA3,0.11329084430189584,0.36281875,RBM22,0.3031070485799494,0.52135617,ZCCHC10,0.465115313041803,0.8839929,SAR1B,0.5682390542848559,1.4936754,STK38,0.42453955785717434,2.9950294
904,ABCB1,0.15752845575971766,21.547428,NOL6,0.11350461873073939,0.8901147,GTF2E2,0.3031794966020245,0.80751705,TNFSF10,0.4650242101285219,0.77138984,DNAJC9,0.5681814569574128,0.5968785,EPN3,0.42453955785717434,2.9950294
905,GPR26,0.15752845575971766,21.547428,COMMD8,0.11377377180799683,0.54805666,PSMA4,0.3031131634259229,0.49563646,MITD1,0.4666945036889054,1.3894335,SECISBP2L,0.5698876896033426,1.6250167,ZYG11B,0.42453955785717434,2.9950294
906,gga-mir-6625,0.15752845575971766,21.547428,AIP,0.11385183098742489,0.7996672,GUCA2A,0.3040644165249662,2.3085005,NCAM1,0.4666989521371442,0.89145905,GABRA3,0.5698876896033426,1.6250167,CMYA5,0.42453955785717434,2.9950294
907,GPR68,0.15752845575971766,21.547428,HSD17B4,0.11397584265930334,0.9464219,AR,0.3040644165249662,2.3085005,ESD,0.46643144864167974,0.86732394,STX17,0.5698876896033426,1.6250167,TMCC1,0.42453955785717434,2.9950294
908,RFX7,0.15752845575971766,21.547428,POMP,0.11397358081103558,0.41012678,STIM2,0.3040644165249662,2.3085005,TIMELESS,0.46719317918044134,1.0532392,FUT9,0.5698876896033426,1.6250167,STK10,0.42453955785717434,2.9950294
909,PLAG1,0.15752845575971766,21.547428,PACSIN2,0.11414806062131179,1.2812154,PRNP,0.3040644165249662,2.3085005,NIP7,0.46715233994032934,0.53278697,FUNDC1,0.5708388009042382,1.0227215,ATG2B,0.42453955785717434,2.9950294
910,VGLL3,0.15752845575971766,21.547428,OPTC,0.11414814141098178,1.2812152,LGALS3,0.3040644165249662,2.3085005,PTGES2,0.46754667521765136,0.8707074,CEP112,0.5703436034636801,1.012121,PERP2,0.42453955785717434,2.9950294
911,GRB10,0.15752845575971766,21.547428,CLNS1A,0.114142067498209,0.42383435,WIPF1,0.3040644165249662,2.3085005,DDRGK1,0.4686866416601594,1.0412669,KIF3B,0.5706982503231837,0.9874006,TMEM132A,0.4215808680330003,1.5661987
912,GRHL3,0.15752845575971766,21.547428,PFDN6,0.11447979537206787,0.3913613,NLK,0.3040644165249662,2.3085005,SHISA2,0.4696039271552981,1.3372619,BLOC1S5,0.5708016865318313,0.66094834,GAS2,0.42602687151207475,2.8968048
913,SOX10,0.15752845575971766,21.547428,B4GALT3,0.11465936465954871,1.1385384,NFX1,0.3040644165249662,2.3085005,TMEM18,0.4691209079528923,1.0557908,SPATS2,0.5734808816131574,0.9971554,SMDT1,0.4221551464773634,1.1686766
914,SEZ6,0.15752845575971766,21.547428,SUPT20H,0.11461712465064446,0.8275154,TMEM132B,0.3040644165249662,2.3085005,THOC1,0.4690108016996437,0.6738508,ORC2,0.573470536413974,1.0121212,RABL3,0.427493878713589,2.7792728
915,PAFAH2,0.15752845575971766,21.547428,INIP,0.11460828233649857,0.5517815,C10orf90,0.3040644165249662,2.3085005,USP48,0.46966282019325256,1.3681983,CHUK,0.5734705778067721,1.012121,RTKN,0.42374624837897534,1.5744872
916,UTS2R2,0.15752845575971766,21.547428,ZBTB14,0.11477850919929404,0.7301526,CD86,0.3040644165249662,2.3085005,GABRA3,0.4713829599621595,2.2253554,CASTOR2,0.5740197199196979,1.5799943,PPIH,0.42388352053076195,0.765493
917,CACNA1H,0.15752845575971766,21.547428,ZNF609,0.11517615089966454,0.6016167,ANOS1,0.3040644165249662,2.3085005,FKBP1B,0.47173981524764463,2.1697512,INTS3,0.5740197199196979,1.5799943,PXMP4,0.42506924029370396,1.1659915
918,KRT15,0.15752845575971766,21.547428,USP22,0.11533164084937234,0.4333576,GLYR1,0.3040644165249662,2.3085005,MOCS2,0.46973099961356835,0.8642335,SNX4,0.5740197199196979,1.5799943,ARCN1,0.4251246069545428,0.87519085
919,LZTS2,0.15752845575971766,21.547428,DSTN,0.1154094588648299,0.187553,RAB8B,0.3040644165249662,2.3085005,EIF2D,0.47133775543415957,1.0485932,C14H16orf45,0.5740197199196979,1.5799943,CHN1,0.4266707988216878,1.488735
920,MMR1L1,0.15752845575971766,21.547428,NDUFA6,0.1154304741148902,0.5279471,C1H12orf29,0.3040644165249662,2.3085005,SLC30A5,0.472268609787035,1.0306786,MARCH8,0.5740197199196979,1.5799943,KANK1,0.42644636813553194,1.5693417
921,PLPPR4,0.15752845575971766,21.547428,HOXA6,0.11560853897264209,0.87899035,ERAL1,0.3040644165249662,2.3085005,ARFGAP1,0.47265408153441113,1.3472637,CBX8,0.5740197199196979,1.5799943,COPZ1,0.4268902383514118,1.5466013
922,CACNB3,0.15752845575971766,21.547428,TMEM206,0.11585511432688317,1.2052472,HIC1,0.3040644165249662,2.3085005,NCKIPSD,0.4743836024577872,2.1782851,KPTN,0.5740197199196979,1.5799943,CHIC1,0.42778216222614895,1.5613724
923,MMP11,0.15752845575971766,21.547428,LHFPL6,0.11575044404409167,0.7201775,CD8A,0.3040644165249662,2.3085005,NAPB,0.4736079091906782,2.4488633,SOX17,0.5740197199196979,1.5799943,TMEM199,0.42607479945672844,1.1891015
924,COQ10B,0.15752845575971766,21.547428,VPS51,0.11584002453937131,0.8529097,SLC5A1,0.3040644165249662,2.3085005,LCT,0.4747364752821964,2.3972871,TCTN1,0.5740197199196979,1.5799943,USP28,0.42773787940987185,1.5952363
925,CACNB2,0.15752845575971766,21.547428,TMEM254,0.11591969442418863,0.6972972,ZBTB38,0.3040644165249662,2.3085005,NDRG4,0.4747364752821964,2.3972871,SREK1IP1,0.5736354873252851,0.781519,APBA2,0.42901390179994303,1.5547818
926,KIAA2013,0.15752845575971766,21.547428,GSKIP,0.11615316825750038,1.237605,PMEPA1,0.3040644165249662,2.3085005,ZNF644,0.4743162324007262,0.78854734,DNAJC8,0.573891047964925,0.5221542,PLCD1,0.43179576739098946,2.9646015
927,MAPK11,0.15752845575971766,21.547428,LZIC,0.11641341822533888,0.7881996,SNAPC1,0.3041341100022903,1.1617676,TM2D2,0.47456843295956297,1.0084496,ARL8BL,0.5744650915037217,0.6480832,WAC,0.43179576739098946,2.9646015
928,GNRHR1,0.15752845575971766,21.547428,MAN2C1,0.1169992339799849,1.9235569,SFPQ,0.3038361454925606,0.36553493,SMC4,0.47451853242594777,0.7553979,CEP104,0.5759766453184585,1.4570764,DIS3,0.4311030005130687,1.5337876
929,KCTD18,0.15752845575971766,21.547428,HSPB11,0.11694802460606617,0.9939524,MND1,0.30398590276478465,0.9626728,UBQLN4,0.4747517910233623,0.67265654,ZBTB8OS,0.5749740073363458,0.9883869,MYDGF,0.43011001069652066,0.9763106
930,MGAT4A,0.15752845575971766,21.547428,EPHA3,0.1170265345035934,1.2333498,FLOT1,0.3046194321809211,1.0173445,TPM1,0.47457674779077164,0.6146919,ACKR3,0.578196836372967,1.5363191,SOX18,0.43377567657332317,2.8928561
931,HAVCR1,0.15752845575971766,21.547428,KRIT1,0.11693840184445206,0.97890794,SDF4,0.3046194321809211,1.0173445,ABHD12,0.4756685051044386,1.3266213,PCMTD2,0.578196836372967,1.5363191,PEA15L2,0.43377567657332317,2.8928561
932,ART4,0.15752845575971766,21.547428,ACSBG2,0.117197864111244,0.98674273,MAPKBP1,0.3047677717830832,1.345373,MRPS33,0.4750632539693941,0.76002693,SGK1,0.578196836372967,1.5363191,CNGB3,0.43377567657332317,2.8928561
933,gga-mir-1677,0.15752845575971766,21.547428,NUP155,0.11722294350758627,0.59486854,MTG1,0.30468838359387795,0.8656459,OSTC,0.4751414466208632,0.66854614,ERCC6,0.578196836372967,1.5363191,PDP2,0.43377567657332317,2.8928561
934,MID2,0.15752845575971766,21.547428,ZNF330,0.117584753711436,1.0834718,LMBR1,0.30485350170571696,1.0540857,YWHAE,0.4752396303389541,0.32519567,HACE1,0.578196836372967,1.5363191,SRR,0.43377567657332317,2.8928561
935,RUNDC3A,0.15752845575971766,21.547428,HNMT,0.11781674356155004,1.0311604,CDC42EP4,0.3048467232797687,0.8038432,HOXD13,0.47620880115538455,1.3307467,STK24,0.578196836372967,1.5363191,TCF7,0.43377567657332317,2.8928561
936,IGSF3,0.15752845575971766,21.547428,NSA2,0.11783578772663846,0.38041985,VCAN,0.30490887550668033,0.71872836,ENO2,0.4773700182278753,2.3625777,NHE1,0.578196836372967,1.5363191,MAP4K3,0.43377568113720155,2.8928561
937,PRDM8,0.15752845575971766,21.547428,FAM49B,0.1181907406098455,0.5844821,NCSTN,0.30543706128030074,1.0506277,OSTF1,0.47694660189408666,1.3472637,VWA8,0.578196836372967,1.5363191,SNRNP35,0.43377568113720155,2.8928561
938,OTP,0.15752845575971766,21.547428,CREB1,0.11872575017507168,1.36038,LONP2,0.3056105023594334,1.1670506,MNAT1,0.4779675548133402,1.0419168,SYTL1,0.578196836372967,1.5363191,PDXDC1,0.43377568113720155,2.8928561
939,IKBKE,0.15752845575971766,21.547428,MED24,0.11874464820584986,0.6619511,HS1BP3,0.30618615950822464,1.6339258,ZDHHC17,0.47867702562246106,1.3387773,DAGLB,0.578196836372967,1.5363191,DDX3X,0.430592610405813,0.63025224
940,BRINP3,0.15752845575971766,21.547428,HMCES,0.11880082685324393,0.6962057,SETDB2,0.30618615950822464,1.6339258,CTSB,0.4795485599807785,1.3359852,RLF,0.578196836372967,1.5363191,WWC3,0.43573302426082805,2.7154624
941,C2H8ORF22,0.15752845575971766,21.547428,GALNS,0.11900935431998286,1.2660295,PCMTD2,0.30618615950822464,1.6339258,PPIL2,0.4793655870247162,1.0132179,ATP6V0D1,0.5776252764385124,0.63794565,PARS2,0.43218900564961693,1.5272572
942,MAPK14,0.15752845575971766,21.547428,LIPA,0.11900935431998286,1.2660295,ERCC6,0.30618615950822464,1.6339258,PSMA4,0.47943406316047865,0.52603143,TOP1MT,0.5782896217985756,0.97599304,ISG20L2,0.4357699780723542,2.8244865
943,TRIM2,0.15752845575971766,21.547428,NDUFAF5,0.11900935431998286,1.2660295,HK3,0.30618615950822464,1.6339258,KLF3,0.4799683977477819,1.3266213,PTP4A1,0.5783886882082665,0.51667947,AHI1,0.4357699780723542,2.8244865
944,GRIK4,0.15752845575971766,21.547428,CHUNK-1,0.11900935431998286,1.2660295,P4HA2,0.30618615950822464,1.6339258,CRELD1,0.4811775274062914,2.2811344,DCTD,0.5786281073922768,0.643141,KCNK2,0.4357699780723542,2.8244865
945,PKN2,0.15752845575971766,21.547428,PFDN5,0.1191477275656625,0.41056594,SYTL1,0.30618615950822464,1.6339258,OCLN,0.4811775274062914,2.2811344,DNM1L,0.5792660474998514,0.51454043,HECTD4,0.4357699780723542,2.8244865
946,TMEM8B,0.15752845575971766,21.547428,USP24,0.11955997128194933,1.4771365,PSMD9,0.3059429188537195,0.6002266,DYRK1A,0.4811775274062914,2.2811344,ID4,0.5804921302561079,0.5500253,RHOBTB1,0.4357699780723542,2.8244865
947,FSD1L,0.15752845575971766,21.547428,IGSF5,0.11955997128194933,1.4771365,NDRG3,0.30607928698106746,0.9436218,SLC38A6,0.4811775274062914,2.2811344,MSH2,0.581654011685159,0.7726991,SESN2,0.4357699780723542,2.8244865
948,SERTAD4,0.15752845575971766,21.547428,PGM3,0.11955997128194933,1.4771365,TKT,0.3061819662198362,0.3201913,EDEM3,0.4811775274062914,2.2811344,RAB10,0.5814639917727252,0.46181095,TFEB,0.4357699780723542,2.8244865
949,CRAT,0.15752845575971766,21.547428,CNOT11,0.11942435469241837,0.5036094,CDKN1B,0.3066051638922513,0.8773241,ARFGEF2,0.4811775355258707,2.2811344,SAMHD1,0.582195434559589,0.9625852,ANKLE1,0.4357699780723542,2.8244865
950,SLC16A6,0.15752845575971766,21.547428,IQSEC3,0.11980705503201274,1.3525497,DCUN1D1,0.3065057743267232,0.86692935,BRWD3,0.4811775355258707,2.2811344,PTK7,0.5829537459929401,0.75085694,TMEM47,0.4357699780723542,2.8244865
951,RASL12,0.15752845575971766,21.547428,SLC4A3,0.11980705503201274,1.3525497,SLC35C1,0.30711829809736557,0.71435046,CDKL2,0.4811775355258707,2.2811344,ENDOG,0.5844604845463892,0.97631365,FABP6,0.4357699780723542,2.8244865
952,CRB1,0.15752845575971766,21.547428,SOGA1,0.11980705503201274,1.3525497,MTIF3,0.3073479484168899,1.0294424,RASD1,0.4811775355258707,2.2811344,KIAA1522,0.5845970570242556,0.96170056,TOMM70,0.4357699780723542,2.8244865
953,HEPACAM,0.15752845575971766,21.547428,GPATCH1,0.11999085892557114,1.0674167,LRRC28,0.3072967414729337,1.0270958,FNBP1,0.4811775355258707,2.2811344,CLCN6,0.5865124322926363,1.4213654,UBE3D,0.4357699780723542,2.8244865
954,PIF1,0.15752845575971766,21.547428,PRCC,0.12045239915572392,0.4978627,C1D,0.30768394104325997,0.6843991,TP53I3,0.4811775355258707,2.2811344,TMEM170B,0.5865124648009604,1.4213651,TCERG1L,0.4357699780723542,2.8244865
955,WIPF2,0.15752845575971766,21.547428,CSNK1E,0.12054288195127559,0.8603822,EMB,0.3076430929195445,1.0437536,ARSB,0.4811775355258707,2.2811344,ORC1,0.5861264862165037,0.95313674,ZDHHC13,0.4357699780723542,2.8244865
956,MTCH1,0.15752845575971766,21.547428,POC1B,0.12118232715816331,0.9681944,NDUFB6,0.3075543976079608,0.5499178,RNF149,0.4811775355258707,2.2811344,HADHA,0.5864759876816176,0.56648976,TUBB,0.4357699780723542,2.8244865
957,CAPS2,0.15752845575971766,21.547428,DNAJA1,0.12133211461554985,0.40729624,TSC22D2,0.30797583182496474,0.9224081,KCNN1,0.4813906536954038,0.99297816,MFAP3,0.5868882400829623,0.7659103,WARS2,0.4357699780723542,2.8244865
958,CRBN,0.15752845575971766,21.547428,ADAM9,0.12144091250484114,1.011805,DPP8,0.3096291010882577,1.6544415,SRA1,0.4817091235222899,1.3182518,MAD2L2,0.5902514311416527,0.613756,TNFRSF1A,0.4357699780723542,2.8244865
959,OPNVA,0.15752845575971766,21.547428,GPS1,0.12209212704318247,0.58178526,SRSF2,0.30972992958045886,0.32870248,DGCR6,0.4814061549746743,0.7337511,YY1,0.590595913202808,0.72418314,SLC44A2,0.4357699780723542,2.8244865
960,FMNL2,0.15752845575971766,21.547428,SRI,0.12213364628672709,0.5757098,ANP32E,0.3097714121613152,0.43098295,PDPK1,0.4819095667613873,0.6591185,BEND7,0.5916294179256167,1.4768991,UBXN11,0.4357699780723542,2.8244865
961,FKBP6,0.15752845575971766,21.547428,MTFR2,0.12226920584821481,0.65847594,EDC3,0.3100931095724855,1.145363,SEM1,0.4823312315462366,0.40072575,PRIMA1,0.5916294179256167,1.4768991,TNFRSF18,0.4357699780723542,2.8244865
962,BCORL1,0.15752845575971766,21.547428,PTRH2,0.12233954841683253,0.5697077,STAT3,0.3106556491044556,1.3128995,DHODH,0.4824062359059955,0.73400855,CDON,0.5916294179256167,1.4768991,LARP4B,0.4357699780723542,2.8244865
963,FKBP10,0.15752845575971766,21.547428,PINX1,0.12319414489732554,0.9013399,NDUFB5,0.31056792700200486,0.3432109,LIG4,0.4850314559018063,2.2040172,KLHL28,0.5916294179256167,1.4768991,RYR3,0.4357699780723542,2.8244865
964,FIS1,0.15752845575971766,21.547428,MNX1,0.1235105370278558,1.2861886,SLC25A22,0.31137275832696076,0.94000655,GALNTL6,0.4850314559018063,2.2040172,XPNPEP3,0.5916294179256167,1.4768991,ZC3H13,0.4322934288744612,0.86070603
965,KL,0.15752845575971766,21.547428,TBC1D1,0.12341979721765843,0.7752477,DENND6A,0.31148660385193966,1.0106219,CHIC2,0.4850314559018063,2.2040172,LEMD3,0.5916294179256167,1.4768991,TMEM165,0.4339682388354664,1.5147159
966,OPN4,0.15752845575971766,21.547428,PSMG1,0.1237119379027489,0.57940006,CCNT1,0.31182419314867815,1.345373,HGS,0.4850314559018063,2.2040172,NHLRC2,0.5916294179256167,1.4768991,INPP5E,0.43422282261641354,1.5251716
967,CARNS1,0.15752845575971766,21.547428,CDV3,0.12372497660765729,0.34237802,SRPRA,0.31164756006813754,0.49997902,KCNC2,0.4850314559018063,2.2040172,MRPL47,0.5931186197854451,0.54043615,WBP2,0.43736012527431567,2.6772885
968,BCL11B,0.15752845575971766,21.547428,NDUFB5,0.12428822768162018,0.2702718,COPS9,0.31171640002028467,0.6249272,THAP7,0.4850314559018063,2.2040172,MYL6,0.5935438269897275,0.40593216,AMN1,0.43736012527431567,2.6772885
969,FGA,0.15752845575971766,21.547428,ATP5PF,0.12432143852560634,0.2917232,RAB23,0.31281425262075196,2.2850924,LIN54,0.4850314559018063,2.2040172,PPDPF,0.5936851430809977,0.73213184,LMNB2,0.43232028003602085,0.8324151
970,USP30,0.15752845575971766,21.547428,SLC35B3,0.12440165828057306,1.115885,ATP5F1B,0.31202099202659633,0.2368268,DDTNFR23,0.4850314559018063,2.2040172,QRFPR,0.5959244274352217,1.4361594,PRKAB1,0.43393023820170074,1.5328505
971,TMEM119,0.15752845575971766,21.547428,RC3H1,0.12457237723841863,0.5116244,COX19,0.3131258949638266,1.0232657,MAP3K15,0.4850314559018063,2.2040172,FBXL2,0.5959244274352217,1.4361594,TMEM183A,0.43407169225099607,1.1529983
972,cmi9,0.15752845575971766,21.547428,LEFTY2,0.12496197835256143,1.391777,SH3GLB1,0.31378140044063835,0.69502485,VPS13A,0.4850314559018063,2.2040172,JMJD7,0.5959244274352217,1.4361594,CDKN1B,0.4361841702948097,1.5443257
973,RAX2,0.15752845575971766,21.547428,TAF1A,0.12519154471195273,1.237605,FN3KRP,0.3140437769054467,1.020329,ANKRD28,0.4850314559018063,2.2040172,TPST2,0.5959244274352217,1.4361594,NDUFA2,0.43473098516825537,0.93741643
974,MAP1LC3C,0.15752845575971766,21.547428,PARM1,0.12544131202191822,0.99287784,STAMBP,0.3145602846501108,1.6125188,CMYA5,0.4850314559018063,2.2040172,RGS14,0.5959244274352217,1.4361594,UBE2E1,0.4343229473199429,1.1350387
975,GUCA1C,0.15752845575971766,21.547428,SPATA5,0.12544131202191822,0.99287784,UBTF,0.3140854067422583,0.56438565,BTBD6,0.4850314559018063,2.2040172,TAPBPL,0.5959244274352217,1.4361594,LYRM2,0.43539365921997497,1.5002286
976,TNFRSF6B,0.15752845575971766,21.547428,KIFAP3,0.1256456629443658,0.5238213,ALDH18A1,0.3144146603152097,0.84579706,MAP3K21,0.4850314559018063,2.2040172,MAN2A1,0.5959244274352217,1.4361594,WDR91,0.4374608164662439,1.4418076
977,gga-mir-6701,0.15752845575971766,21.547428,TMEM208,0.1256709099510956,0.725274,SLC29A1,0.3148418979042281,0.80898315,MAVS,0.4850314559018063,2.2040172,MAP2K7,0.5959244274352217,1.4361594,GPR89B,0.4396933921399955,2.6772885
978,PKP1,0.15752845575971766,21.547428,SENP8,0.1263915997693455,0.933044,CENPS,0.31526239724650224,0.8531095,SYNPO,0.4850314559018063,2.2040172,OSGEPL1,0.5959244274352217,1.4361594,YOD1,0.4409888349271026,2.5738418
