,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges,7_names,7_pvals,7_logfoldchanges,8_names,8_pvals,8_logfoldchanges,9_names,9_pvals,9_logfoldchanges,10_names,10_pvals,10_logfoldchanges,11_names,11_pvals,11_logfoldchanges,12_names,12_pvals,12_logfoldchanges,13_names,13_pvals,13_logfoldchanges,14_names,14_pvals,14_logfoldchanges,15_names,15_pvals,15_logfoldchanges,16_names,16_pvals,16_logfoldchanges,17_names,17_pvals,17_logfoldchanges,18_names,18_pvals,18_logfoldchanges,19_names,19_pvals,19_logfoldchanges,20_names,20_pvals,20_logfoldchanges,21_names,21_pvals,21_logfoldchanges,22_names,22_pvals,22_logfoldchanges
525,TXNDC16,0.11456403948954338,1.0003581,DDX49,2.5962320008266098e-05,0.734027,CBX1,0.15004815378182745,0.22979066,MPI,0.1257366566333225,0.36007956,BAMBI,0.2784107216066338,0.21503535,IFT88,0.004406123579262726,1.033424,ODF1,0.012934167632180697,2.736711,MPHOSPH6,0.0008915036988922483,0.75111204,KCNJ3,0.5325098751809096,1.7844163,ATAD3A,0.13996456000350516,0.69679576,AGA,0.04474153256624164,0.8891085,ZFYVE9,0.40445739465952935,1.635272,HAS3,0.4197413193581385,1.5706462,CSPG5,0.4372469408857982,2.6438444,MAN2B2,0.08427593515499739,2.148882,PTAFR,0.45821302027149646,2.4316754,TPPP3,0.4300939164105855,2.7715,CTSC,0.3722874098009964,1.1185894,TMEM231,0.18954040755714355,2.708875,KHDRBS2,0.551866454324631,1.7680181,EGFR,0.5379743753127324,1.8876357,CEP68,0.5784103153132283,1.616737,ZCCHC6,0.5779717544123804,1.6438857
526,DBI,0.1146003517042556,0.123118766,SYT12,2.7884467345897143e-05,2.2174666,LSMEM1,0.1518555701835831,1.6139596,ASB5,0.1265873806367475,0.80249095,RPRD2,0.2791566485075685,0.86280704,ATP2A2,0.004451409717295045,0.5204681,EEF1B2,0.01283193844756062,0.19401199,ECI2,0.0009028043544565597,1.3039795,C1QA,0.5325098751809096,1.7844163,FGF23,0.14016391407572482,1.9620773,THYN1,0.04475845896937165,0.9089309,CACHD1,0.40445739465952935,1.635272,PROCR,0.420389214580953,2.897951,CTSK,0.4372469408857982,2.6438444,SEC61B,0.08372516908985025,0.54798466,FIS1,0.45821302861302116,2.4316754,PPFIBP2,0.4300939164105855,2.7715,COG3,0.37633068427468663,3.9237463,AARS,0.184590980571278,1.3914787,MED27,0.5517696114314308,1.0718292,RNF152,0.5393528073986862,1.8809497,MICU1,0.579123717525498,1.6139895,CRTAP,0.5780666882413565,1.638182
527,ACP6,0.1146976470737874,0.3815557,SKA3,2.888389770606387e-05,0.67287606,BOC,0.15303285735301903,0.96862656,PKM,0.12693198249935764,0.098635696,TSPAN16,0.28068043591515696,0.7644602,GNB1,0.004456475524796855,0.3524982,RUVBL1,0.012892540774740427,0.46423963,PBK,0.000907099172007977,0.8258505,CDK3,0.5325098751809096,1.7844163,RNF14,0.140276400400109,0.7040309,B4GALT3,0.04484696895881372,1.1084255,SIX3,0.4049836655059754,1.2649852,RNF169,0.420389214580953,2.897951,WDR17,0.4372469408857982,2.6438444,PSMB6,0.08394532143132832,0.6415497,RSPH1,0.45922352973641833,2.4074988,FAM83B,0.4300939164105855,2.7715,YPEL4,0.377012778189605,3.9582074,PLCG2,0.19256806571477272,4.4696007,ANKRD40,0.5538893949853654,1.7507857,KIF1A,0.5405937272101459,1.8677635,NFKBIA,0.580797229850925,1.6046765,SDHA,0.5761998491917866,1.0011523
528,LUM,0.11504221849790952,1.3419124,WDR12,2.8901126801393733e-05,0.6214141,IRF4,0.15366878854484292,0.4831151,DIP2A,0.12728174787586014,1.4349467,MAPK8,0.28144524529220966,0.33192468,PLAA,0.004467710848363723,0.6226427,CBWD1,0.012952554534081822,0.9583014,PUS1,0.000909411367213506,1.0264503,TIFA,0.5325098751809096,1.7844163,ACVR1,0.14030861345564202,0.41496387,HOXD4,0.0448826190458018,0.77663594,ATP1A1,0.4053358549576701,0.24836516,MOK,0.420389214580953,2.897951,BACH2,0.4372469408857982,2.6438444,MRPS7,0.08439565206485142,1.046112,CRLF2,0.45922352973641833,2.4074988,IRX6,0.4300939164105855,2.7715,TWISTNB,0.37351101883527504,0.9586313,CASC4,0.18602556126279765,1.5742278,RPS6KA5,0.554109082627609,1.7500863,FAAH2,0.5406488944643641,1.8665545,ORAI2,0.5823572332479934,1.506909,SLC25A32,0.5783796260227991,1.6387193
529,EPGN,0.11505832147562457,1.7103925,HNRNPR,2.9078264188401612e-05,0.41255945,TMEM59L,0.154137479950636,1.0113964,GABBR2,0.12728174787586014,1.4349467,RIF1,0.2828420191501897,0.26393652,MFAP3L,0.004528755565248778,2.7309468,VPS35,0.012968830539887649,0.5920141,SEPT2L,0.0009085013369402739,0.68518823,CLDN19,0.5325098751809096,1.7844163,NUB1,0.14055169026831513,1.010218,AKIRIN2,0.044913393778040454,0.42793202,FBLN7,0.4062992699783482,0.8953349,TNRC6C,0.4204399359692301,0.9976157,PRDM1,0.4372469408857982,2.6438444,SNAPC3,0.08498230258190739,1.4402736,RD3L,0.45922352973641833,2.4074988,CC2D2A,0.43002611917742883,1.5235453,ARMC2,0.37776281063937167,3.8938816,ACTG1,0.18396606630351064,0.75623196,CD99,0.5535270810228746,1.0850276,ESCO2,0.5411322934217961,1.8677635,COX7A2L,0.5794916559364316,0.76600176,EIF3J,0.5775639635872375,0.5238961
530,HDGF,0.11527446450615071,0.09655166,AP1M1,2.9133681185686146e-05,0.73682785,ABCB1,0.15436902580898337,1.1292473,MRS2,0.1272639960035935,0.68360937,AQP3,0.2834862881182425,1.5938632,ATP7A,0.004570920639370398,0.8344013,EPHA4,0.013120710797838005,2.1042633,RBBP8,0.0009332833368321517,1.8978008,NPSR1,0.5325098751809096,1.7844163,HAS2,0.14069972062983005,0.55112934,XPO1,0.04494962065362206,0.373053,PLCB1,0.40630343173536987,0.67927355,IMP4,0.4205417042148112,0.3859071,ADRA1B,0.4372469408857982,2.6438444,MCOLN2,0.08548532879254266,1.8857989,XDH,0.45922352973641833,2.4074988,LRRC47,0.43080394891676055,2.7482598,OGN,0.3780133374266239,3.8730602,CDC23,0.18740405983681002,1.8896277,RCBTB1,0.5549137600020095,1.736015,DHCR7,0.5417224357006292,1.8866885,FCF1,0.5812827936236828,0.9275958,ZBTB26,0.5789077929200058,1.6439699
531,FMR1,0.11558406263128351,0.43459764,ARFGAP1,3.0189173223480294e-05,1.1161727,BET1L,0.1547406465016393,0.328739,TCTN3,0.12732168426377968,0.39455605,gga-mir-19b,0.28427802438585614,1.4229476,SDHB,0.004641604113909916,0.4763313,NOL9,0.013184805996738066,0.55922246,ATP5MC2,0.0009304929809737362,0.43802372,LYVE1,0.5325098751809096,1.7844163,GALNT3,0.14088176633281368,1.2653911,GRK5,0.04541205654802758,4.018731,ARMH3,0.4063172820676334,0.5718605,SFRP5,0.42116098895027243,1.5582439,BEND4,0.4372469408857982,2.6438444,UBA6,0.08640195205805809,2.1533134,TBXA2R,0.45922352973641833,2.4074988,KY,0.43080394891676055,2.7482598,SERPINB1,0.3780133374266239,3.8730602,SMC5,0.18714646871026816,1.9185879,PHF11,0.555102946387704,1.7422658,EMC1,0.5411807534473034,1.1181931,REXO1,0.5820463017357073,1.5934167,LRRC59,0.5813039587475441,1.5164095
532,HIPK2,0.11572986486828776,0.35742325,PDHA1,3.0093734583567814e-05,0.49843118,PHYKPL,0.15594410720414145,1.8536531,YARS,0.1275956902575287,0.36581174,LARP6L,0.28427802438585614,1.4229476,IMPDH2,0.004685047682426083,0.2879992,CMC4,0.013271998694772478,1.1918051,NRSN1,0.0009600960608105577,2.7864838,MAB21L1,0.5325098751809096,1.7844163,NAA50,0.14229115217321653,0.6492583,HMCES,0.04516668311839677,0.7499902,IMPACT,0.40657743802085355,0.6401383,CUX1,0.42161241417845496,0.8593519,TBC1D22B,0.4372469408857982,2.6438444,OSBPL2,0.08673399720945087,1.8891902,NR1H3,0.45892738640506625,0.7064084,RC3H2,0.43080394891676055,2.7482598,NTF3,0.3780133374266239,3.8730602,AIFM1,0.1870245646620564,1.5595568,AAMDC,0.5551534479491599,1.7370752,RNPC3,0.5439606237159138,1.849349,KIAA1524,0.5841108283759112,1.4966495,CHUK,0.5795674114119806,1.6267227
533,ADCY9,0.11595960971091397,0.7196889,TACC3,3.015447558168334e-05,0.5181541,SLC7A3,0.1566616165152675,0.40274087,ARID5B,0.12828598202204156,0.8764432,PGGHG,0.28427802438585614,1.4229476,PPIA,0.004690811252288942,0.18265364,SLC25A30,0.013552520899989255,1.3644053,GALM,0.0009538593665917609,1.6814393,TNMD,0.5325098751809096,1.7844163,DYNLRB1,0.1423316803019807,0.33221522,PTGR1,0.04530270106493706,0.8516361,DLG1,0.4069139567997303,0.8138473,SLC14A2,0.42207304969971915,2.8367705,LHFPL4,0.4372469408857982,2.6438444,PFKFB2,0.08816965022568557,3.3760052,SLC35G2,0.45995229338349497,0.90420175,TECRL,0.43080394891676055,2.7482598,ST13,0.37417052590403055,0.68022305,SESTD1,0.1883156776742396,1.895877,POLDIP2,0.5538807367867339,0.82240546,AGO1,0.5427862873914395,1.1066232,EXTL3,0.5847990243049148,1.568637,BRD8,0.5809019864607942,1.6187979
534,EPHA7,0.11618313363848863,0.797015,RAE1,3.089129158732449e-05,0.62291086,HEPACAM2,0.15676376277777299,2.9351463,BORCS5,0.12854680028092616,0.38581294,HUNK,0.2843954843159167,0.75527406,RTRAF,0.004710922861449416,0.37776408,TP53RK,0.013715356480645096,0.6676684,PFDN6,0.0009476011772444227,0.64944714,TGIF2,0.5325098751809096,1.7844163,B3GNT7,0.1437686997451717,1.0157238,RELL1,0.04536997900579136,1.3958428,KCNB1,0.40813801610114886,1.2470106,CYP2C18,0.42207304969971915,2.8367705,CYTH4,0.4372469408857982,2.6438444,CHCHD5,0.08759011019341134,1.6795931,UGT8,0.4605786645746772,1.4011321,ADCY8,0.43080394891676055,2.7482598,DHCR24,0.37567195075812,1.3675637,MLF2,0.18741763720139118,1.2552793,CDC5L,0.5540843203801706,0.59961456,KLHL15,0.5444399816027818,1.8542228,OXNAD1,0.5848578453431226,1.5790198,DCLRE1A,0.5813784812844702,1.6220988
535,AP1S2,0.11630924339965301,0.25152525,SSB,3.0925428008396784e-05,0.39783004,NGFR,0.15676376277777299,2.9351463,TCN2,0.12885411440169098,0.9896525,PKN1,0.2846340594060535,0.40722802,UBTF,0.00477989046189801,0.517488,ST3GAL6,0.013823702933775687,0.8076281,USP12-like,0.0009568596081927205,1.2806355,RF00322,0.5325098751809096,1.7844163,APELA,0.14404940564427876,2.3626037,BCAT1,0.04548040959433383,2.0513904,METTL9,0.40856336461573695,0.3696938,GPC5,0.42207304969971915,2.8367705,MLXIPL,0.4372469408857982,2.6438444,PPP2R3C,0.08782528991796501,1.884664,MAST3,0.4610156047605086,1.3892362,MRPL4,0.43120796659889393,1.5137066,KIAA1211,0.37984799436750205,3.6520727,SERP1,0.18558951173301497,0.8078917,SKIV2L,0.5566206540505954,1.7190508,MAP7D3,0.5445532939697216,1.8555096,RDM1,0.5850601717301858,1.5842314,SPTY2D1,0.581434020341377,1.6212043
536,GJA9,0.11648235527398595,3.9466672,MRPL38,3.1025357031779706e-05,0.65697473,NR2F1,0.15676376277777299,2.9351463,PDPR,0.12932508268047582,1.5789988,NUAK1,0.28493400812534825,0.72308123,SCD5,0.004785945946968749,0.48059803,HSP90AA1,0.013831961904026895,0.26717433,LYPD1,0.0009671153183183756,2.028523,RIN3,0.5325098751809096,1.7844163,DERL3,0.14486302589296365,0.99187744,PSMB2,0.045281625129764684,0.37951347,P4HA2,0.40896278978827627,0.6442993,BICDL1,0.42207304969971915,2.8367705,NKX2-2,0.4372469408857982,2.6438444,XPNPEP1,0.08801417917194412,1.037287,HPSE,0.4616191005584265,2.2956398,ATP6V1C2,0.4321626262810656,2.7854028,ARHGEF10,0.3794453844361083,3.844214,UTS2R5,0.19468768996065428,4.400853,KIF21B,0.5578281811176347,1.6240997,MAPRE2,0.5425575242091133,1.1161648,EEF1AKMT1,0.5853560768284276,1.5902442,LONP2,0.581647246278433,1.6272734
537,NPY6R,0.11648235527398595,3.9466672,EXOC3,3.27274391908434e-05,1.0358095,HECW1,0.1567063068841365,1.421493,SEC31B,0.12935164209436628,0.3602408,TRIM1BL,0.2861481976171404,1.7446097,SUDS3,0.004802957742040013,0.4978322,ATP5ME,0.013849979522163557,0.3319351,DCDC2,0.0009974412135471302,5.269692,CDH22,0.5325098751809096,1.7844163,C17H9orf16,0.14487571337223418,0.51740354,GPX7,0.045674375313605506,1.2525524,METTL21C,0.40949601241081757,3.0126,ZDHHC22,0.42207304969971915,2.8367705,SV2A,0.4372469408857982,2.6438444,USP12-like,0.08861255711842884,1.5076815,DDX18,0.4617820745832031,1.0515273,IDNK,0.431787206989233,1.1545,GPR153,0.37969733627825564,3.824091,AP3S1,0.18625359676704922,1.2603402,CTTNBP2NL,0.5580067485687468,1.7082695,OMA1,0.5449641545483006,1.846135,ERO1A,0.5866783953775114,1.5622582,RSL24D1,0.5794694910271836,0.76070505
538,GRAMD1B,0.11693489089899937,0.6907032,DEPDC1B,3.2891386824375083e-05,0.9699109,GPR19,0.1567063068841365,1.421493,GLDC,0.12952453380736614,0.46320307,XPNPEP2,0.2861481976171404,1.7446097,NSMCE3,0.004907634348086285,0.54224235,BAZ1B,0.013855961566050724,0.4774421,TBP,0.000999227384771724,0.83680105,RIBC2,0.5325098751809096,1.7844163,AURKA,0.14524749650439542,0.4349519,EIF4G2,0.04572893070922371,0.24465147,RF00400,0.40949601241081757,3.0126,VWCE,0.42207304969971915,2.8367705,ARPC5,0.43705575526852736,0.27121398,PMPCB,0.08822607863364314,1.0418347,SOX10,0.4621467625028407,2.523098,EPS8,0.43430831912538403,2.7161257,GUCA1C,0.37969733627825564,3.824091,SYNPO,0.1951412941416,4.347142,SLC25A39,0.55695224466774,0.82161814,DDX6,0.5451776236743608,1.8441101,NOL9,0.5868504420828955,0.9581394,EIPR1,0.5836158434230052,1.6133738
539,ZNF521,0.11709885766521805,0.33407307,GLTP,3.3659395302100655e-05,1.2275172,FBLN5,0.1567063068841365,1.421493,DRAM2,0.1296848670456206,0.38717464,PTPRN2,0.2861481976171404,1.7446097,ZC3H6,0.004945588549654998,0.50622207,ABRAXAS2,0.013898311453989044,0.39280823,MSMO1,0.0010065825339819773,1.0976888,SSBP4,0.5325098751809096,1.7844163,PHF6,0.1454410327837291,0.87349916,CDKL2,0.045955913960520754,2.2266934,KBTBD11,0.40949601241081757,3.0126,JOSD1,0.42207304969971915,2.8367705,FANCG,0.43836898606798613,0.67582023,CITED4,0.08895842015959725,1.5698961,RHOBTB1,0.4622252853367549,1.3892362,PLEK,0.43430831912538403,2.7161257,KERA,0.38003369814654187,3.857114,HIST2H3L,0.1951412941416,4.347142,NDUFAF5,0.5583737207033506,1.7082696,TMOD3,0.5464628658394453,1.8323413,WDR37,0.5876380584128578,1.5638474,PXMP4,0.5824547112985818,0.9778596
540,IRF4,0.11712486040458026,0.45420465,TMEFF2,3.385782643826926e-05,1.4891065,PTCH2,0.1567063068841365,1.421493,SGPL1,0.13020493620906132,0.282067,ZC3H4,0.2861481976171404,1.7446097,THOC2,0.004952328060182763,0.5407653,NKD1,0.014080386059127259,1.1137829,MICU1,0.0010149311427720326,1.4118439,FOXI1,0.5325098751809096,1.7844163,PLA2G2A,0.14605652542002254,2.2961292,YIPF2,0.04581310811643017,1.0032233,SLC7A14,0.40949601241081757,3.0126,RHBDL1,0.42207304969971915,2.8367705,POLH,0.4387332370562186,0.7438616,TMEM11,0.08911197397525795,1.4189913,CEP126,0.4637763289564738,2.3740954,RASSF5,0.43430831912538403,2.7161257,ERO1A,0.3789083108767298,1.8439448,RPL26,0.1901076898402896,1.9204689,SLC39A9,0.5572156332324943,1.0573379,COPA,0.5445899940930695,0.84696907,PFDN4,0.5859011952875179,0.7524932,CTGF,0.5839351433261255,1.6438723
541,MYCL,0.11714081470006925,0.23124954,GNG2,3.391758216519691e-05,0.5415017,MARCH6,0.15697334375791788,0.40936863,CTSD,0.13035325513025775,0.2603985,SYT7,0.2861481976171404,1.7446097,SLC39A3,0.0050449798571678955,0.45505968,CCT7,0.01406839536287581,0.32596627,SH3BGRL,0.0010109068978027909,0.8125182,SLC27A3,0.5325098751809096,1.7844163,FIG4,0.14700045881722357,1.1697146,METTL11B,0.04631567536426618,3.1121418,TENT5C,0.40949601241081757,3.0126,RGS21,0.42207304969971915,2.8367705,SDC1,0.4390349305897957,1.481874,OSCP1,0.08937649252581345,0.8563275,ARNT2,0.4643272361818024,1.3657326,CFLAR,0.43407682783379464,1.5117007,DRAXIN,0.37974525591931985,1.9072515,GALK2,0.1966952274408206,4.2783427,GAS6,0.5585384624999878,1.7181039,PUS3,0.5470921679992046,1.8277894,MAD2L2,0.5864742598606709,0.95892006,HLF,0.5848719345215585,1.5914869
542,LMBRD2,0.11764893833530594,0.64320827,GM2A,3.482080466015828e-05,0.6943285,LRRC40,0.15722738734279404,0.392589,GLO1,0.13070142407163043,0.23380885,ATP6AP1L,0.28653611368914067,0.6816132,MAF,0.005070676916903585,1.3574324,SPSB1,0.014104108774111924,0.9421451,RALA,0.0010254083250633844,0.80586195,GMEB1,0.5325098751809096,1.7844163,CITED2,0.14734920641178664,3.1026325,MTRF1,0.04607099318887155,0.8080783,PTK2B,0.40949601241081757,3.0126,GDAP1L1,0.42212123716034966,1.1937857,UBAP1,0.4390349305897957,1.481874,GABPB2,0.09015912844181849,1.6729602,RSPO1,0.4648014859047712,2.3508549,RELL1,0.4340960014791895,1.1895673,TEX9,0.38112927877867453,3.7961957,BLOC1S5,0.19024285915158368,1.5936427,MANF,0.5579457031729662,0.8094916,WARS,0.5450346073413102,1.0981963,MRPL22,0.5866129626225566,0.9737209,SLC35A1,0.5854772246413744,1.5956125
543,ATG3,0.11792937490226313,0.28285843,TMEM141,3.589212849096156e-05,0.7514119,OPNP,0.15795211616437693,1.2923888,ASPG,0.13085947007728804,0.3912979,SCYL3,0.28692648263371867,0.29258928,PPP1R3E,0.005083025522276838,0.60438055,ITGA1,0.014106742403057473,0.73752373,GNPTAB,0.0010378863819746913,1.0289062,IL17A,0.5325098751809096,1.7844163,PARP9,0.14721463353780442,1.0953335,UQCRB,0.046704526510505676,0.46839398,CRNN,0.40949601241081757,3.0126,GHR,0.42287000672704544,2.6889431,SRSF4,0.43894630824621506,0.56120896,TSR3,0.09099494284908646,1.6676997,FREM2,0.4648014859047712,2.3508549,CACHD1,0.4350271229988927,2.6937518,TAT,0.38112927877867453,3.7961957,PLS3,0.1896469440030905,1.3046162,GFM1,0.557991668280228,0.8006371,DENND1A,0.5483513573719521,1.8208368,EDEM1,0.5882173077360557,1.5625536,KIF16B,0.5857606906304217,1.5985866
544,NTM,0.11794966236447756,0.3054589,BNIP3L,3.587839180250945e-05,0.5351158,ACADL,0.1592533887259942,0.28632745,PPIB,0.13188668268223017,0.13618712,SPRED2,0.2885364544970395,1.2200392,PGRMC1,0.0050956992535465435,0.47652367,CHD2,0.014182130006060329,0.8415709,ARL4C,0.001034511689900284,0.6654137,FAM131B,0.5325098751809096,1.7844163,C12orf10,0.1477472070022762,0.59744126,CALM1,0.04675542200551928,0.35976508,LOXL3,0.40949601241081757,3.0126,CXorf21,0.4225864610679273,1.5459467,FAM189A2,0.4392480604115423,1.4971704,MCRS1,0.09060348101010084,0.86822635,DCP1A,0.4648014859047712,2.3508549,GJA10,0.4350271229988927,2.6937518,UBE2Q1,0.3771356001631613,0.68135357,INTS11,0.19212510586712814,1.9608101,MTURN,0.559914249899772,1.7000906,PARP6,0.5485239122118875,1.8216493,NMRK2,0.5910753483649005,1.4700267,SOX17,0.5850898785419185,1.6912608
545,TMEM263,0.1181004072202714,0.2322917,ATP5C1,3.5880266518954755e-05,0.31776777,CDS2,0.15965169054862088,0.5395348,CACHD1,0.13205442246615795,1.5501728,WBP2,0.29200250963032726,0.49518663,SMAD5,0.005168090805408208,0.52706796,ZC3H6,0.01421005636769164,0.5397619,CP,0.0010756234150926423,2.7480633,IFITM1,0.5325098751809096,1.7844163,MAP4K3,0.14783866861897818,1.255159,TWF1,0.046825777946234305,0.8859594,IFIT5,0.40949601241081757,3.0126,RNF4,0.4227357539897292,0.9960801,LRRC28,0.4393863090310435,0.6772299,TRMU,0.09151932674047741,1.6627399,IQSEC1,0.4648014859047712,2.3508549,F5,0.4350271229988927,2.6937518,ICE2,0.37863000294319926,1.8030891,ZCCHC13,0.19005688330516565,1.0056341,SPG21,0.5586870127083325,1.0658808,ACOT9,0.5486529026110174,1.8175986,SEC24B,0.590626851260138,1.5429803,NUP153,0.5859438399325865,1.604906
546,C12orf66,0.1186867298162628,0.09201708,TGFBI,3.741601342946445e-05,1.2200177,DDX28,0.16007405161034208,1.7981379,VRTN,0.13226397898226835,0.3103417,QSOX1,0.29298142060802873,0.35774332,DNAI1,0.005184085178117152,1.429607,NDUFC2,0.014210046551490442,0.4485746,SNRPC,0.001064263707441811,0.5062205,ARHGAP44,0.5325098751809096,1.7844163,DCX,0.14835949287732075,1.6361939,IGF1R,0.04704950476071111,0.5620242,SLC22A5,0.40949601241081757,3.0126,ZNRF2,0.42300573211777104,1.5655556,DHX29,0.44001379775203664,0.5852184,GJA4,0.09230888356630745,3.1382222,SLC4A2,0.4648014859047712,2.3508549,AKAP6,0.4350271229988927,2.6937518,GRIN2B,0.38138265932691606,3.7767253,COX6C,0.1900621204523859,1.0374724,NSFL1C,0.559312692840337,1.0523367,MTRF1L,0.549273465223372,1.8211106,DLL1,0.5889797128124624,0.7881675,TMEM60,0.5862272067721301,1.5932412
547,STAM,0.11897139771686721,1.2026942,SH3BGRL3,3.781940447392611e-05,0.50912166,GEN1,0.1602914757499174,0.6437393,PAK1,0.13230861066901548,0.40727022,CDK5RAP1,0.2952740571442872,1.0572205,ALYREF,0.005195800369429121,0.28420517,ND4L,0.014305105713929294,0.5611326,SMARCA2,0.00107323102313953,1.179915,ADAM33,0.5325098751809096,1.7844163,DLC1,0.1482672253884113,0.59399223,CD164L2,0.04727643964892818,1.9654113,KMT5C,0.40949601241081757,3.0126,PPM1B,0.42330216147162014,0.43482974,FCRL4,0.44023862100730693,1.4723389,TMCC3,0.09285054806537188,3.4014406,ADCY8,0.4648014859047712,2.3508549,EDEM1,0.4341546409153627,0.9615946,EXT2,0.38138265932691606,3.7767253,CHD7,0.1901348747295215,1.1707267,GRK2,0.5595560745775672,1.0420694,CUTC,0.5496710666494606,1.8010422,DERL2,0.5913994666550655,1.5435767,KIF5B,0.586197643355545,1.607709
548,CTSO,0.1197780745404904,0.45923987,SCX,3.923598976071782e-05,1.7652856,PQLC2,0.16124834538508173,0.368562,SGCG,0.1326801152638985,0.95684755,CACUL1,0.2968930747465321,0.3765012,TARDBP,0.005205193770432464,0.38335213,RAB5C,0.01433490628141608,0.5982095,TMEM79,0.0010957188313138189,1.6523854,MFSD6,0.5325098751809096,1.7844163,TMEM178B,0.14860671264070952,3.2084959,SMIM15,0.04715156346114515,0.945928,GJD4,0.40949601241081757,3.0126,AGFG1,0.4238413595630325,0.45595443,KIF5B,0.4402160972881737,0.7449432,C2orf76,0.09193498787587516,2.0793312,HEMK1,0.4642718958606,0.8893091,SDHC,0.43597153189412663,0.68349487,SLC22A23,0.3819695126749145,3.6228483,PRPF3,0.19327636543450727,1.8903525,SLC40A1,0.5612788999147265,1.6997323,BET1,0.5500854878405055,1.8033565,MRPS7,0.5909243546111682,0.9558961,PDHB,0.5852285170096148,0.9782533
549,METTL8,0.11985658868511578,0.9827154,ATAD3A,3.929718201191295e-05,0.9648365,CAP2,0.1616271351244711,0.9624012,CD276,0.13271875568098973,0.28923655,TMEM150C,0.29691499411436817,0.3521812,CDC5L,0.005309372155945546,0.35151258,LHFPL2,0.014369072518993027,1.2633425,NOC4L,0.0010938017282598217,0.98879725,SOCS2,0.5325098751809096,1.7844163,PDS5A,0.14878487841470792,1.1017933,TAB3,0.04721743052593206,0.630043,BRICD5,0.40949601241081757,3.0126,KCTD17,0.42430110022269285,1.1747106,LDLRAD4,0.44125826504436005,1.440331,CALM1,0.09147378601615716,0.5423147,AKAP11,0.46587558552447195,2.2087336,PLSCR1,0.43675097686460573,1.5096978,GLG1,0.37770753772074517,0.8561304,PPP2R2A,0.1912865897374107,1.3054445,ERCC6,0.5613678075465978,1.7000906,TRMT10A,0.5509420796013187,1.7948194,PDK1,0.5921918934178929,1.5595182,KIF21A,0.5874422083852375,1.5774525
550,GNE,0.12052990299359112,0.24973156,CWC22,3.986747689916288e-05,0.64041996,UFD1,0.16203175015775959,0.261776,CREG1,0.1329316591219778,0.5896326,MBL2,0.29727930021821997,2.3777752,PANK4,0.005412023232598671,1.0715927,NME2,0.01448538851885358,0.17363508,RNF7,0.001094169873265162,0.8727729,GJA3,0.5325098751809096,1.7844163,RFC5,0.14971866125136676,0.6199335,GEMIN2,0.047300405754890855,0.6852722,RF00392,0.40949601241081757,3.0126,REPS2,0.4246436305195329,0.98561805,ATL2,0.44213337236645367,0.5796815,UFD1,0.09167374102394904,0.9905582,ARL15,0.46542819099862187,1.0576555,FEN1,0.4364933558364916,0.41412935,FAS,0.3820516122046097,3.8078194,PNRC1,0.19140079044130953,1.189919,ACADS,0.5616769645234845,1.6839863,TYW5,0.5509490181818477,1.8259782,SLC39A11,0.5931319761935182,1.5235913,FLAD1,0.5877474694600366,1.5684541
