index,batch,cell_names,library_id,n_counts,unique_cell_id,time_id,sample_id,n_genes,n_counts_pre_norm,S_score,G2M_score,phase,leiden
11595-1,1,bcHEHC,st52,1426.0,None,d3,d3_1,731,1426.0,-0.13454783,0.16448142,G2M,3
11596-1,1,bcCIGN,st52,1121.0,None,d3,d3_1,612,1121.0,0.21462286,0.28578752,G2M,1
11597-1,1,bcBTEA,st52,1026.0,None,d3,d3_1,590,1026.0,0.25542825,0.1387595,S,4
11599-1,1,bcBGYR,st52,997.0,None,d3,d3_1,523,997.0,-0.08393562,0.20504043,G2M,1
11707-1,1,bcGKDP,st52,3306.0,None,d3,d3_1,1181,3306.0,-0.31008056,0.120246455,G2M,2
11708-1,1,bcBJHJ,st52,1592.0,None,d3,d3_1,811,1592.0,-0.18987273,-0.110773176,G1,1
11709-1,1,bcAGIB,st52,1482.0,None,d3,d3_1,679,1482.0,-0.22625853,-0.045260157,G1,1
11710-1,1,bcDQNP,st52,1322.0,None,d3,d3_1,618,1322.0,0.056929417,-0.05182103,S,1
11711-1,1,bcIGTN,st52,946.0,None,d3,d3_1,605,946.0,-0.20909566,-0.059398185,G1,0
11712-1,1,bcEURP,st52,872.0,None,d3,d3_1,548,872.0,-0.17712203,-0.021395268,G1,1
11713-1,1,bcEPPM,st52,1034.0,None,d3,d3_1,537,1034.0,-0.12411615,0.12158489,G2M,1
11821-1,1,bcEFEV,st52,3484.0,None,d3,d3_1,1278,3484.0,0.05470336,0.18410017,G2M,2
11822-1,1,bcCAYP,st52,1953.0,None,d3,d3_1,895,1953.0,0.051756717,0.014761586,S,3
11823-1,1,bcBKDM,st52,1552.0,None,d3,d3_1,794,1552.0,-0.1361346,0.2353277,G2M,4
11824-1,1,bcBZEX,st52,1250.0,None,d3,d3_1,623,1250.0,-0.2916543,-0.12414799,G1,3
11825-1,1,bcGFSA,st52,925.0,None,d3,d3_1,555,925.0,0.1643781,0.4245569,G2M,3
11826-1,1,bcCJJQ,st52,1084.0,None,d3,d3_1,551,1084.0,-0.10780371,-0.15377918,G1,1
11827-1,1,bcADXI,st52,848.0,None,d3,d3_1,573,848.0,0.120557964,0.06823013,S,2
11935-1,1,bcBTKA,st52,2529.0,None,d3,d3_1,1052,2529.0,0.26674694,-0.16513515,S,3
11936-1,1,bcCVCK,st52,1945.0,None,d3,d3_1,823,1945.0,-0.30196986,-0.023880832,G1,1
11937-1,1,bcADVY,st52,1519.0,None,d3,d3_1,741,1519.0,0.07282488,0.023472331,S,0
11938-1,1,bcCLPU,st52,1237.0,None,d3,d3_1,645,1237.0,0.11230017,0.098712966,S,3
11939-1,1,bcAORQ,st52,1009.0,None,d3,d3_1,633,1009.0,0.28146225,-0.27619514,S,0
11940-1,1,bcAGQW,st52,894.0,None,d3,d3_1,531,894.0,0.04365938,-0.26502302,S,1
11941-1,1,bcDZXE,st52,885.0,None,d3,d3_1,530,885.0,-0.26734298,-0.051617965,G1,2
12049-1,1,bcGLLY,st52,2671.0,None,d3,d3_1,1077,2671.0,-0.20024717,-0.21378773,G1,3
12050-1,1,bcDVHT,st52,1705.0,None,d3,d3_1,766,1705.0,-0.31919345,0.20602565,G2M,0
12051-1,1,bcAQYA,st52,1240.0,None,d3,d3_1,666,1240.0,-0.076480106,0.329993,G2M,0
12052-1,1,bcFVKI,st52,1010.0,None,d3,d3_1,576,1010.0,-0.18821757,0.016950093,G2M,1
12053-1,1,bcBHFV,st52,986.0,None,d3,d3_1,610,986.0,-0.1307516,-0.309846,G1,2
12054-1,1,bcHAUA,st52,992.0,None,d3,d3_1,541,992.0,-0.10816261,-0.062295303,G1,1
12055-1,1,bcDHBB,st52,933.0,None,d3,d3_1,523,933.0,-0.19986373,-0.10211618,G1,2
12163-1,1,bcEYJV,st52,2910.0,None,d3,d3_1,1231,2910.0,0.15767884,0.10412323,S,2
12164-1,1,bcDUEF,st52,2038.0,None,d3,d3_1,841,2038.0,0.009741427,-0.0073393104,S,1
12165-1,1,bcAGEL,st52,1524.0,None,d3,d3_1,755,1524.0,-0.08136482,-0.10915004,G1,2
12166-1,1,bcCUNY,st52,1145.0,None,d3,d3_1,638,1145.0,-0.12227984,-0.21618299,G1,2
12167-1,1,bcGMYZ,st52,901.0,None,d3,d3_1,613,901.0,-0.17927398,-0.28076577,G1,3
12168-1,1,bcGOYG,st52,927.0,None,d3,d3_1,542,927.0,0.09875563,-0.13792494,S,1
12277-1,1,bcHXRT,st52,3318.0,None,d3,d3_1,1184,3318.0,0.1258855,-0.05178865,S,5
12278-1,1,bcAUOR,st52,2045.0,None,d3,d3_1,861,2045.0,-0.043866586,0.2723954,G2M,2
12279-1,1,bcGMQV,st52,1477.0,None,d3,d3_1,691,1477.0,0.062145814,-0.22883728,S,0
12280-1,1,bcFIZS,st52,1139.0,None,d3,d3_1,588,1139.0,-0.0445928,-0.20209023,G1,1
12281-1,1,bcAIKH,st52,1045.0,None,d3,d3_1,639,1045.0,-0.17542395,-0.16484112,G1,0
12282-1,1,bcEWAS,st52,1050.0,None,d3,d3_1,643,1050.0,0.19467033,-0.24452375,S,0
12391-1,1,bcAWWU,st52,3333.0,None,d3,d3_1,1280,3333.0,0.21402898,-0.06266682,S,0
12392-1,1,bcHWGM,st52,1798.0,None,d3,d3_1,771,1798.0,-0.1359611,-0.041222006,G1,1
12393-1,1,bcGPJS,st52,1481.0,None,d3,d3_1,731,1481.0,-0.16613306,-0.2150267,G1,0
12394-1,1,bcFEVH,st52,1098.0,None,d3,d3_1,638,1098.0,-0.028695086,-0.031397432,G1,2
12395-1,1,bcGRNI,st52,897.0,None,d3,d3_1,578,897.0,0.26128992,-0.07485643,S,0
12396-1,1,bcDTDZ,st52,979.0,None,d3,d3_1,610,979.0,-0.07876161,0.03235615,G2M,1
12397-1,1,bcDHVM,st52,795.0,None,d3,d3_1,552,795.0,-0.3337806,-0.30661958,G1,1
12505-1,1,bcEZNE,st52,3449.0,None,d3,d3_1,1286,3449.0,0.15849674,-0.076997206,S,3
12506-1,1,bcATXR,st52,1956.0,None,d3,d3_1,887,1956.0,0.10886282,0.008478003,S,1
12507-1,1,bcHPZA,st52,1733.0,None,d3,d3_1,821,1733.0,-0.17578591,0.05863127,G2M,2
12508-1,1,bcBRKY,st52,1190.0,None,d3,d3_1,677,1190.0,-0.21783864,0.38697204,G2M,2
12509-1,1,bcFUHJ,st52,882.0,None,d3,d3_1,547,882.0,-0.114257365,-0.10868148,G1,2
12510-1,1,bcHMEU,st52,829.0,None,d3,d3_1,579,829.0,0.39792517,0.4653748,G2M,2
12619-1,1,bcBZKS,st52,2963.0,None,d3,d3_1,1249,2963.0,0.15277624,-0.1499411,S,4
12620-1,1,bcBRZH,st52,1631.0,None,d3,d3_1,785,1631.0,-0.021570781,0.26298255,G2M,1
12621-1,1,bcIEGJ,st52,1315.0,None,d3,d3_1,656,1315.0,0.0044801943,0.04929027,G2M,1
12622-1,1,bcFKHK,st52,1331.0,None,d3,d3_1,701,1331.0,0.275904,-0.230319,S,2
12623-1,1,bcAHDA,st52,1086.0,None,d3,d3_1,627,1086.0,0.035901356,-0.048050676,S,1
12624-1,1,bcFMQS,st52,852.0,None,d3,d3_1,601,852.0,0.10856086,0.3433438,G2M,0
12733-1,1,bcEALF,st52,3137.0,None,d3,d3_1,1172,3137.0,0.12353732,-0.14993915,S,2
12734-1,1,bcASFL,st52,1350.0,None,d3,d3_1,760,1350.0,-0.25365493,0.05152373,G2M,2
12735-1,1,bcDCCB,st52,1669.0,None,d3,d3_1,663,1669.0,-0.05800353,-0.05492772,G1,1
12736-1,1,bcCNLM,st52,1125.0,None,d3,d3_1,669,1125.0,0.1123984,0.37487164,G2M,4
12737-1,1,bcESAW,st52,1008.0,None,d3,d3_1,562,1008.0,-0.16362447,-0.17741363,G1,0
12738-1,1,bcBVED,st52,827.0,None,d3,d3_1,556,827.0,-0.10173507,0.53997815,G2M,4
12739-1,1,bcFDWD,st52,788.0,None,d3,d3_1,573,788.0,0.27693143,0.14911883,S,0
12847-1,1,bcDOAK,st52,3013.0,None,d3,d3_1,1264,3013.0,0.51090026,0.17981067,S,0
12848-1,1,bcHVGC,st52,1872.0,None,d3,d3_1,783,1872.0,0.16094305,-0.2108225,S,1
12849-1,1,bcHHIM,st52,1469.0,None,d3,d3_1,735,1469.0,-0.080435075,-0.023224533,G1,3
12850-1,1,bcIIFQ,st52,1141.0,None,d3,d3_1,669,1141.0,0.15067396,0.15600605,G2M,0
12851-1,1,bcEHEQ,st52,1040.0,None,d3,d3_1,546,1040.0,-0.21089944,0.28226784,G2M,0
12852-1,1,bcARGH,st52,950.0,None,d3,d3_1,536,950.0,-0.12587972,-0.14298828,G1,1
12961-1,1,bcDBZZ,st52,3252.0,None,d3,d3_1,1268,3252.0,-0.11015345,0.12957916,G2M,3
12962-1,1,bcAZRF,st52,1831.0,None,d3,d3_1,853,1831.0,0.19621141,0.09276982,S,3
12963-1,1,bcCNSS,st52,1393.0,None,d3,d3_1,668,1393.0,0.02351159,-0.3282621,S,2
12964-1,1,bcHIHT,st52,1420.0,None,d3,d3_1,672,1420.0,-0.2079307,0.04969722,G2M,0
12965-1,1,bcERHW,st52,1044.0,None,d3,d3_1,580,1044.0,-0.08664256,0.38695684,G2M,1
12966-1,1,bcBFCM,st52,920.0,None,d3,d3_1,599,920.0,0.22821605,0.40521917,G2M,0
12967-1,1,bcCGWS,st52,796.0,None,d3,d3_1,593,796.0,-0.18648495,0.2405653,G2M,2
13075-1,1,bcERJR,st52,3054.0,None,d3,d3_1,1158,3054.0,-0.24140054,-0.09242644,G1,2
13076-1,1,bcAGKI,st52,2045.0,None,d3,d3_1,907,2045.0,-0.044988774,0.15763563,G2M,0
13077-1,1,bcFFPE,st52,1361.0,None,d3,d3_1,733,1361.0,0.06440433,-0.019816305,S,1
13078-1,1,bcHWKJ,st52,1174.0,None,d3,d3_1,575,1174.0,0.1661343,0.049582753,S,1
13079-1,1,bcDFMO,st52,961.0,None,d3,d3_1,615,961.0,0.046720818,0.07985602,G2M,0
13189-1,1,bcBATO,st52,3386.0,None,d3,d3_1,1276,3386.0,-0.1909598,0.17766365,G2M,0
13190-1,1,bcGADO,st52,1887.0,None,d3,d3_1,780,1887.0,-0.05799758,-0.22552316,G1,0
13191-1,1,bcAANE,st52,1475.0,None,d3,d3_1,732,1475.0,-0.1367589,-0.07774844,G1,1
13192-1,1,bcEGKH,st52,1092.0,None,d3,d3_1,580,1092.0,-0.22559106,-0.022524975,G1,4
13193-1,1,bcFLNE,st52,1088.0,None,d3,d3_1,573,1088.0,-0.17070715,-0.11942957,G1,1
13194-1,1,bcFJCA,st52,828.0,None,d3,d3_1,567,828.0,-0.003276918,-0.29804215,G1,2
13195-1,1,bcEVZF,st52,778.0,None,d3,d3_1,560,778.0,-0.06960577,0.09855367,G2M,2
13303-1,1,bcDJEO,st52,2673.0,None,d3,d3_1,1113,2673.0,-0.014231201,-0.15375446,G1,2
13304-1,1,bcCWRV,st52,1697.0,None,d3,d3_1,830,1697.0,-0.08800827,-0.004423421,G1,4
13306-1,1,bcDSLF,st52,1168.0,None,d3,d3_1,662,1168.0,-0.07886754,0.1511913,G2M,0
13307-1,1,bcDGGC,st52,1199.0,None,d3,d3_1,615,1199.0,-0.07180432,0.060178354,G2M,1
13308-1,1,bcBPHN,st52,855.0,None,d3,d3_1,578,855.0,0.016875766,0.43769637,G2M,1
13309-1,1,bcFATX,st52,775.0,None,d3,d3_1,574,775.0,0.24432886,-0.015926898,S,0
13417-1,1,bcBSWZ,st52,2994.0,None,d3,d3_1,1164,2994.0,0.005039165,0.0048060548,S,2
13418-1,1,bcBSVO,st52,1998.0,None,d3,d3_1,874,1998.0,0.39974007,-0.07455829,S,0
13419-1,1,bcHNPC,st52,1501.0,None,d3,d3_1,706,1501.0,-0.059849855,-0.072032005,G1,5
13420-1,1,bcFWFI,st52,1008.0,None,d3,d3_1,596,1008.0,-0.19106312,-0.16308402,G1,1
13421-1,1,bcFTHZ,st52,900.0,None,d3,d3_1,618,900.0,0.21635297,-0.4461009,S,0
13422-1,1,bcCDUD,st52,1038.0,None,d3,d3_1,541,1038.0,0.021508094,-0.07749422,S,1
13531-1,1,bcFGBR,st52,3668.0,None,d3,d3_1,1120,3668.0,0.0025843498,-0.19165234,S,3
13532-1,1,bcFORV,st52,1494.0,None,d3,d3_1,761,1494.0,-0.05322091,0.005846834,G2M,2
13534-1,1,bcCZTU,st52,1198.0,None,d3,d3_1,685,1198.0,0.11830958,0.05634782,S,2
13535-1,1,bcEJDA,st52,916.0,None,d3,d3_1,565,916.0,0.015332837,0.24549006,G2M,4
13536-1,1,bcEFIQ,st52,872.0,None,d3,d3_1,598,872.0,0.31639096,0.0059556104,S,0
13537-1,1,bcARCY,st52,804.0,None,d3,d3_1,556,804.0,0.07637551,-0.016809735,S,0
13645-1,1,bcDVKQ,st52,3054.0,None,d3,d3_1,1172,3054.0,-0.11955461,0.10925961,G2M,1
13646-1,1,bcDYGH,st52,1822.0,None,d3,d3_1,831,1822.0,0.18867862,0.2117965,G2M,1
13647-1,1,bcGEDG,st52,1433.0,None,d3,d3_1,665,1433.0,-0.34271288,-0.2584756,G1,1
13648-1,1,bcATRO,st52,1385.0,None,d3,d3_1,658,1385.0,0.080945775,-0.02403632,S,1
13649-1,1,bcGQUT,st52,938.0,None,d3,d3_1,567,938.0,-0.046762895,-0.3092592,G1,0
13650-1,1,bcGXAP,st52,934.0,None,d3,d3_1,524,934.0,0.18633023,0.010129213,S,5
13651-1,1,bcAIOF,st52,833.0,None,d3,d3_1,546,833.0,0.18383212,-0.01766587,S,1
13759-1,1,bcHDGG,st52,2932.0,None,d3,d3_1,1196,2932.0,0.003384117,0.0058873035,G2M,1
13760-1,1,bcDEJQ,st52,2117.0,None,d3,d3_1,953,2117.0,-0.13611901,-0.054478984,G1,4
13761-1,1,bcCFTI,st52,1372.0,None,d3,d3_1,700,1372.0,0.10110753,-0.13085751,S,0
13762-1,1,bcHTQB,st52,1038.0,None,d3,d3_1,592,1038.0,-0.26997373,0.038228646,G2M,1
13763-1,1,bcDYHP,st52,967.0,None,d3,d3_1,617,967.0,-0.122555055,-0.17098354,G1,0
13764-1,1,bcAGNY,st52,855.0,None,d3,d3_1,584,855.0,-0.0061672833,0.38699228,G2M,0
13873-1,1,bcBGYF,st52,3036.0,None,d3,d3_1,1191,3036.0,0.14104912,-0.0076106824,S,1
13874-1,1,bcCYKB,st52,1711.0,None,d3,d3_1,730,1711.0,0.035692953,-0.041125894,S,3
13875-1,1,bcDRRB,st52,1628.0,None,d3,d3_1,750,1628.0,0.00021064654,-0.18906996,S,3
13876-1,1,bcAYYZ,st52,1042.0,None,d3,d3_1,634,1042.0,0.38460407,-0.14845555,S,2
13877-1,1,bcAYXQ,st52,1057.0,None,d3,d3_1,607,1057.0,0.35093886,-0.31460702,S,3
13878-1,1,bcGUGA,st52,891.0,None,d3,d3_1,558,891.0,-0.17806162,0.07631703,G2M,4
13987-1,1,bcGOIZ,st52,3212.0,None,d3,d3_1,1158,3212.0,-0.051845774,0.024337538,G2M,1
13988-1,1,bcEKGY,st52,1769.0,None,d3,d3_1,803,1769.0,-0.28641635,0.047321968,G2M,1
13989-1,1,bcBFMM,st52,1541.0,None,d3,d3_1,774,1541.0,0.33508477,-0.16481122,S,2
13990-1,1,bcHWKK,st52,1233.0,None,d3,d3_1,584,1233.0,-0.2113406,0.18214196,G2M,1
13991-1,1,bcFDPM,st52,888.0,None,d3,d3_1,589,888.0,0.021374417,-0.05949188,S,1
13992-1,1,bcAVXH,st52,861.0,None,d3,d3_1,537,861.0,0.37928683,-0.086336374,S,2
13993-1,1,bcBBPV,st52,787.0,None,d3,d3_1,574,787.0,0.032931067,0.16082048,G2M,0
14101-1,1,bcAXER,st52,3001.0,None,d3,d3_1,1126,3001.0,0.034529958,-0.061579175,S,1
14102-1,1,bcAMJJ,st52,1628.0,None,d3,d3_1,826,1628.0,-0.05955684,0.1584427,G2M,3
14103-1,1,bcANAP,st52,1237.0,None,d3,d3_1,712,1237.0,-0.1576588,-0.30442178,G1,2
14104-1,1,bcFHXV,st52,1381.0,None,d3,d3_1,640,1381.0,0.24549296,-0.14458987,S,1
14105-1,1,bcBOAE,st52,1105.0,None,d3,d3_1,625,1105.0,-0.00079306355,-0.13176534,G1,0
14106-1,1,bcHVTJ,st52,812.0,None,d3,d3_1,574,812.0,-0.2584491,-0.1377131,G1,0
14107-1,1,bcANLP,st52,762.0,None,d3,d3_1,560,762.0,-0.036033742,0.7509342,G2M,2
14215-1,1,bcEGMX,st52,3015.0,None,d3,d3_1,1191,3015.0,-0.08751887,0.22541247,G2M,0
14216-1,1,bcACST,st52,1838.0,None,d3,d3_1,859,1838.0,0.19161782,-0.045822687,S,3
14217-1,1,bcGSDA,st52,1343.0,None,d3,d3_1,759,1343.0,-0.027179308,0.0016568173,G2M,4
14218-1,1,bcBVRX,st52,1260.0,None,d3,d3_1,609,1260.0,-0.1125869,-0.10919394,G1,2
14220-1,1,bcANBQ,st52,960.0,None,d3,d3_1,552,960.0,0.039227456,-0.28732884,S,1
14329-1,1,bcEYMN,st52,2464.0,None,d3,d3_1,1004,2464.0,0.1298577,-0.07182542,S,3
14330-1,1,bcCOEQ,st52,1860.0,None,d3,d3_1,838,1860.0,-0.08625537,0.06815358,G2M,3
14331-1,1,bcBQMJ,st52,1322.0,None,d3,d3_1,715,1322.0,-0.18739147,0.2401399,G2M,5
14332-1,1,bcALBV,st52,1179.0,None,d3,d3_1,600,1179.0,0.08770317,-0.14639826,S,1
14333-1,1,bcGBQD,st52,1004.0,None,d3,d3_1,541,1004.0,-0.1515513,0.1516179,G2M,2
14334-1,1,bcAWSG,st52,837.0,None,d3,d3_1,544,837.0,0.18207127,-0.3966841,S,5
14443-1,1,bcDTKW,st52,3215.0,None,d3,d3_1,1241,3215.0,0.05496104,0.1944353,G2M,0
14445-1,1,bcETYH,st52,1339.0,None,d3,d3_1,719,1339.0,-0.07429171,0.3217751,G2M,4
14446-1,1,bcIGBQ,st52,1120.0,None,d3,d3_1,648,1120.0,0.3598575,-0.26057568,S,0
14447-1,1,bcBVCG,st52,1060.0,None,d3,d3_1,595,1060.0,-0.011784041,0.058740098,G2M,0
14449-1,1,bcAAAL,st52,843.0,None,d3,d3_1,590,843.0,-0.06022669,0.13587165,G2M,2
14557-1,1,bcCSFD,st52,2848.0,None,d3,d3_1,1073,2848.0,0.23778757,0.007624101,S,3
14558-1,1,bcFWBA,st52,1776.0,None,d3,d3_1,852,1776.0,-0.0819814,-0.04951291,G1,2
14559-1,1,bcBHTG,st52,1620.0,None,d3,d3_1,627,1620.0,-0.3276151,-0.06221176,G1,1
14560-1,1,bcBLDJ,st52,1063.0,None,d3,d3_1,593,1063.0,0.18722609,-0.22961351,S,2
14561-1,1,bcDDTA,st52,1111.0,None,d3,d3_1,553,1111.0,0.15424643,-0.20064583,S,1
14562-1,1,bcBJPR,st52,1002.0,None,d3,d3_1,535,1002.0,0.22785494,-0.27391768,S,2
14671-1,1,bcCLOV,st52,2853.0,None,d3,d3_1,1172,2853.0,-0.05814187,0.20459408,G2M,4
14672-1,1,bcAQYB,st52,1852.0,None,d3,d3_1,752,1852.0,0.20046052,-0.17606536,S,1
14673-1,1,bcBSGV,st52,1449.0,None,d3,d3_1,718,1449.0,0.20968497,0.28892767,G2M,0
14674-1,1,bcAFZU,st52,1182.0,None,d3,d3_1,623,1182.0,-0.012073958,-0.136455,G1,1
14675-1,1,bcCIRC,st52,1083.0,None,d3,d3_1,579,1083.0,-0.3343106,-0.18513608,G1,1
14676-1,1,bcADVM,st52,852.0,None,d3,d3_1,600,852.0,-0.014253929,-0.17504361,G1,4
14677-1,1,bcETNW,st52,838.0,None,d3,d3_1,553,838.0,-0.3308821,-0.15820791,G1,5
14785-1,1,bcIGBH,st52,2579.0,None,d3,d3_1,1067,2579.0,0.033717506,0.027222373,S,2
14786-1,1,bcEVEE,st52,1711.0,None,d3,d3_1,793,1711.0,-0.2174697,0.014790872,G2M,1
14787-1,1,bcGQMF,st52,1524.0,None,d3,d3_1,703,1524.0,-0.02945773,0.13640626,G2M,1
14788-1,1,bcHKGP,st52,1068.0,None,d3,d3_1,622,1068.0,0.2559983,0.40284082,G2M,2
14789-1,1,bcCATP,st52,1206.0,None,d3,d3_1,561,1206.0,-0.19052936,0.23904212,G2M,1
14790-1,1,bcDSJC,st52,912.0,None,d3,d3_1,574,912.0,-0.0014480762,-0.050737463,G1,0
14899-1,1,bcHVYC,st52,2902.0,None,d3,d3_1,1183,2902.0,0.06307084,-0.06391738,S,1
14900-1,1,bcHAAA,st52,1874.0,None,d3,d3_1,826,1874.0,0.11486623,-0.056019362,S,5
14901-1,1,bcHYMF,st52,1363.0,None,d3,d3_1,675,1363.0,0.11603783,-0.14183551,S,2
14902-1,1,bcHORQ,st52,1284.0,None,d3,d3_1,589,1284.0,-0.13277338,0.025027297,G2M,1
14903-1,1,bcEGCI,st52,1014.0,None,d3,d3_1,644,1014.0,-0.3077574,-0.039511193,G1,0
14904-1,1,bcHBUT,st52,804.0,None,d3,d3_1,566,804.0,-0.009042395,-0.0012469199,G1,1
14905-1,1,bcBOPS,st52,832.0,None,d3,d3_1,548,832.0,-0.120213434,-0.08534577,G1,0
15013-1,1,bcBHHD,st52,3131.0,None,d3,d3_1,1208,3131.0,0.3588957,-0.15953371,S,0
15014-1,1,bcDREN,st52,1452.0,None,d3,d3_1,752,1452.0,-0.09604414,0.12124004,G2M,2
15015-1,1,bcAXCC,st52,1350.0,None,d3,d3_1,741,1350.0,0.12565768,0.25054184,G2M,2
15016-1,1,bcAJRC,st52,1272.0,None,d3,d3_1,680,1272.0,0.05279498,0.26115176,G2M,3
15017-1,1,bcBTXQ,st52,1021.0,None,d3,d3_1,606,1021.0,-0.121632196,-0.1861493,G1,0
15127-1,1,bcGNSL,st52,2680.0,None,d3,d3_1,1082,2680.0,0.10266042,0.076808326,S,0
15128-1,1,bcGDBG,st52,1767.0,None,d3,d3_1,843,1767.0,0.12112012,0.026411809,S,1
15129-1,1,bcDYVG,st52,1577.0,None,d3,d3_1,747,1577.0,0.13736838,-0.028431073,S,0
15131-1,1,bcCPPX,st52,1134.0,None,d3,d3_1,580,1134.0,-0.063239604,-0.060019374,G1,5
15132-1,1,bcEMWM,st52,849.0,None,d3,d3_1,552,849.0,-0.114643686,-0.12527736,G1,2
15241-1,1,bcADOF,st52,3059.0,None,d3,d3_1,1201,3059.0,0.09917159,0.37994337,G2M,3
15242-1,1,bcIEZU,st52,1734.0,None,d3,d3_1,854,1734.0,0.33300534,0.5092192,G2M,5
15244-1,1,bcGNWX,st52,1205.0,None,d3,d3_1,653,1205.0,0.048753314,-0.09127852,S,2
15245-1,1,bcHBJG,st52,1084.0,None,d3,d3_1,588,1084.0,0.0014868472,-0.22372927,S,2
15246-1,1,bcGCOK,st52,886.0,None,d3,d3_1,551,886.0,0.2606229,0.20980972,S,4
15355-1,1,bcAZJC,st52,2604.0,None,d3,d3_1,1067,2604.0,0.049913194,0.10591682,G2M,1
15356-1,1,bcDACL,st52,1861.0,None,d3,d3_1,803,1861.0,-0.22833794,-0.17720298,G1,4
15357-1,1,bcEPDD,st52,1600.0,None,d3,d3_1,766,1600.0,-0.0999055,0.030700225,G2M,0
15358-1,1,bcAGAF,st52,1257.0,None,d3,d3_1,606,1257.0,0.24815646,0.16444115,S,0
15359-1,1,bcEIHJ,st52,827.0,None,d3,d3_1,576,827.0,0.42734292,-0.119251534,S,4
15360-1,1,bcDVLE,st52,887.0,None,d3,d3_1,550,887.0,0.011464961,0.19506553,G2M,0
15361-1,1,bcHVKQ,st52,812.0,None,d3,d3_1,564,812.0,0.37801227,-0.1593439,S,2
15469-1,1,bcHLBM,st52,2890.0,None,d3,d3_1,1132,2890.0,0.038106155,-0.10248142,S,1
15470-1,1,bcEFSZ,st52,1636.0,None,d3,d3_1,798,1636.0,0.01721937,0.083088204,G2M,1
15471-1,1,bcETUE,st52,1472.0,None,d3,d3_1,733,1472.0,-0.30956894,-0.18963999,G1,2
15472-1,1,bcFWMP,st52,1139.0,None,d3,d3_1,634,1139.0,0.12642276,0.30932063,G2M,4
15473-1,1,bcHWQJ,st52,1057.0,None,d3,d3_1,530,1057.0,-0.13354386,0.305972,G2M,1
15474-1,1,bcAGOR,st52,805.0,None,d3,d3_1,563,805.0,0.051495295,-0.062995635,S,2
15583-1,1,bcGCEX,st52,2718.0,None,d3,d3_1,978,2718.0,-0.2579133,-0.064362064,G1,5
15584-1,1,bcETYL,st52,1870.0,None,d3,d3_1,770,1870.0,-0.106125474,-0.08737748,G1,3
15585-1,1,bcGYOY,st52,1291.0,None,d3,d3_1,667,1291.0,0.14613418,0.13544504,S,4
15586-1,1,bcAAMA,st52,1367.0,None,d3,d3_1,645,1367.0,-0.19982433,-0.31721967,G1,0
15587-1,1,bcCPBF,st52,943.0,None,d3,d3_1,586,943.0,0.08668619,-0.13447283,S,0
15588-1,1,bcFQJX,st52,895.0,None,d3,d3_1,578,895.0,0.04984095,0.29255646,G2M,3
15697-1,1,bcBTUW,st52,2842.0,None,d3,d3_1,1021,2842.0,-0.07154103,-0.324615,G1,5
15698-1,1,bcEYZK,st52,1888.0,None,d3,d3_1,891,1888.0,-0.18502328,-0.108733214,G1,0
15699-1,1,bcFSXB,st52,1334.0,None,d3,d3_1,700,1334.0,0.134813,-0.15879613,S,0
15700-1,1,bcEAAT,st52,1097.0,None,d3,d3_1,698,1097.0,-0.24040289,0.04464978,G2M,4
15701-1,1,bcEHVG,st52,1067.0,None,d3,d3_1,621,1067.0,-0.04946648,-0.08076032,G1,0
15703-1,1,bcBOJJ,st52,795.0,None,d3,d3_1,581,795.0,-0.26847917,0.200771,G2M,0
15811-1,1,bcGTCW,st52,2913.0,None,d3,d3_1,1205,2913.0,0.19553585,0.024120267,S,2
15812-1,1,bcARPG,st52,1637.0,None,d3,d3_1,774,1637.0,0.17365117,-0.10012661,S,1
15813-1,1,bcBSUU,st52,1683.0,None,d3,d3_1,694,1683.0,0.332535,-0.20771919,S,1
15815-1,1,bcGXWM,st52,1063.0,None,d3,d3_1,559,1063.0,0.10079003,0.37265465,G2M,5
15817-1,1,bcBTEC,st52,839.0,None,d3,d3_1,547,839.0,0.15568893,-0.08455766,S,3
15925-1,1,bcEORX,st52,3047.0,None,d3,d3_1,1167,3047.0,-0.06448274,0.41182417,G2M,0
15926-1,1,bcAKSU,st52,1733.0,None,d3,d3_1,771,1733.0,0.12417356,-0.034324527,S,1
15927-1,1,bcFMYH,st52,1619.0,None,d3,d3_1,716,1619.0,-0.07658336,-0.39731973,G1,2
15929-1,1,bcFIDX,st52,1045.0,None,d3,d3_1,558,1045.0,-0.055216193,0.20430066,G2M,2
15930-1,1,bcHTCO,st52,793.0,None,d3,d3_1,540,793.0,-0.1907647,0.12615262,G2M,3
15931-1,1,bcDZYX,st52,817.0,None,d3,d3_1,570,817.0,-0.04698754,0.32649213,G2M,0
16039-1,1,bcFKLD,st52,2486.0,None,d3,d3_1,1166,2486.0,0.15831174,0.28554627,G2M,0
16040-1,1,bcCBFJ,st52,1751.0,None,d3,d3_1,844,1751.0,0.022678165,-0.0082332585,S,0
16041-1,1,bcCNTS,st52,1349.0,None,d3,d3_1,728,1349.0,0.31994966,-0.08587125,S,4
16042-1,1,bcHIJL,st52,1173.0,None,d3,d3_1,622,1173.0,-0.31701943,0.35656354,G2M,1
16043-1,1,bcIEZD,st52,935.0,None,d3,d3_1,545,935.0,-0.043191478,-0.338708,G1,1
16044-1,1,bcAIZT,st52,969.0,None,d3,d3_1,593,969.0,-0.088051364,-0.26180172,G1,2
