,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges
766,EXOSC2,0.12681884512844152,0.31166315,INPP5F,0.5295956269964666,1.0023016,POLR2C,0.5007746596625788,0.10349794,PGGT1B,0.6039510869107122,0.6726982,NSUN4,0.35100511147738633,1.1826308,SIRT3,0.7518388441302962,0.6389896,YARS,0.6649900069918014,1.1540875
767,CUL3,0.12687661892060292,0.37051904,XBP1,0.5300350125710813,0.19805771,TMEM101,0.5009657407046973,0.506912,CYFIP1,0.6039906310595372,0.19071704,GNAQ,0.35143074142146036,1.1256224,OvoDA3,0.7519631350228473,4.31212,SQSTM1,0.6652537231219742,1.1470402
768,PHF12,0.12725264803861472,0.40002403,TXLNA,0.5312507475557684,0.26009944,SGF29,0.5011295552016543,0.28397727,LAMP1,0.6040301763712701,0.23128079,PSMA7,0.351750178369839,0.1547487,FAM110B,0.7519631350228473,4.31212,CETN3,0.6657812796141354,1.1183056
769,VCP,0.12769728347644693,0.14041722,MEIS1,0.5322865283794722,1.6343927,STOX2,0.5011568603766721,0.3828746,KCNG2,0.6043861364923864,0.90049124,RTFDC1,0.3529941805480934,0.29916477,APOBEC2,0.7519631350228473,4.31212,ADSL,0.6663090015603006,0.40606388
770,DESI2,0.12772632335970166,0.72520435,PLPPR3,0.5326233771774709,1.5786939,CEP120,0.501402642416259,0.97967666,TFRC,0.604504810785047,0.4839045,INTS9,0.3531721220404017,0.85962844,DRAM1,0.7519631350228473,4.31212,TRMT61B,0.6668368887341554,1.1291332
771,SLC25A22,0.1282596319683786,0.57345486,SPOP,0.5327011268331199,0.35289705,MVD,0.5016211689197855,0.22848694,GPS1,0.6046630594386138,0.13570404,POLR2D,0.353599413014682,0.44407737,INAFM2,0.7519631350228473,4.31212,CALCB,0.6671008942106762,1.1478809
772,PHAX,0.12826934448713762,0.35927707,LIFR,0.5331158886350653,0.56064177,NOL7,0.501757773585743,0.14009188,SNN,0.604979612483471,0.62263256,POLR2I,0.35502607509683826,0.20785972,FXR1,0.752398203786542,0.34783998,SEC23A,0.6671008942106762,1.150981
773,UBB,0.12915557940315656,0.1912158,ISLR2,0.5332455351813661,2.6989367,KLF3,0.5018943979408329,0.41200244,RRP1B,0.6051774958584374,0.111806445,SNX5,0.3551689408596037,1.4333652,IRF6,0.7532063972652057,0.16943099,RSPRY1,0.6673649409091404,1.1353971
774,TRAPPC4,0.1297719077306786,0.55827683,DTD2,0.5335308136842571,0.47310093,KTN1,0.5028239654424043,0.35642552,MYH9,0.6052566573298859,0.18040712,CEP170P1,0.3554547812129404,0.7022125,FAM173A,0.7534551266448433,1.0599716,ERI3,0.6673649409091404,1.5732085
775,CHCHD4,0.12984052936487275,0.3086057,CNEP1R1,0.5346726984861656,0.36323473,VAMP1,0.5029607432540606,0.7471288,UBC,0.6061673475433911,0.049859557,TCF12,0.3560268971867795,0.19621222,NBEAL1,0.753641690472772,1.4375983,DAP3,0.6673649409091404,1.1528149
776,GSK3B,0.13018406015179926,0.4424225,CLIC4,0.5350882348096435,0.3016776,SUPT4H1,0.5029881011755436,0.122858636,HIC2,0.6065634909109003,0.4525095,KLHL36,0.35642056352776175,1.1773443,BTAF1,0.7538282686835982,1.3995953,LMO1,0.6678931578584513,1.0508686
777,LEO1,0.13030200437885836,0.45369348,INPP5A,0.5356078840902256,0.31053266,SET,0.5030428193774392,0.049625654,SKIV2L,0.6068408601060798,0.6484913,UTP15,0.35649216869042943,0.35910612,DPYS,0.7540148612671722,1.3625604,PTPA,0.6694787950806305,1.1377822
778,PACSIN1,0.13062677856148194,1.0095624,TBX6,0.5375067589991985,2.2615776,LTA4H,0.5030428193774392,0.083284646,SMPD1,0.6072768404347589,1.2823392,ARPC2,0.35667122125794204,0.29203266,CSNK2A1,0.7544502997991657,0.03944364,SRP14,0.669743211498636,0.40136528
779,PTGR1,0.13122877156007404,0.8081453,BLM,0.5376890204220144,0.36304662,WNT5B,0.5030701796577963,0.18927382,STT3B,0.6072768404347589,0.516338,TMEM184C,0.35713702307473294,0.42250344,MAGI1,0.755570357043314,0.89959675,LZTS1,0.6708012862622276,1.142258
780,RPF2,0.13126832153705031,0.33874768,ERCC6,0.5386007928380394,0.8015854,KCNK5,0.503152265216171,1.2598581,PRRX1,0.6072768404347589,1.2823392,NUDT9,0.3576390840540288,0.89108646,STMN1,0.7556948396170592,0.032247994,AK6,0.6708012862622276,1.5563525
781,BAG1,0.13130788075499308,0.76566195,LUZP1,0.5386529175286491,0.6967497,C1orf159,0.5037818228344888,0.51347315,DCK,0.6078319266260379,0.49049562,CNOT2,0.3587164241727939,0.36801478,IRS4,0.7561305785542756,0.21284403,PLCG1,0.6708012862622276,1.1360989
782,PRKAB1,0.1317238107712703,0.6748559,RPL37A,0.5388614415837316,0.04015187,TMEM150C,0.5037818228344888,0.4205855,AGPAT5,0.607950903098887,0.31625277,GOT1,0.3594717750706877,0.28786618,PARP9,0.7561928333090556,0.60507405,VPS25,0.6708012862622276,1.1292775
783,DCTD,0.13181307133390496,0.41528267,NDFIP1,0.5390700060973453,0.11758659,RBSN,0.504220021060297,0.36443263,WDR4,0.6085459411436085,0.20489193,PTS,0.3601560481837044,2.61288,WAS,0.7562550896464989,0.5980332,TRAPPC6B,0.6710659070833509,1.0432276
784,TBL3,0.1319718725074286,0.3935953,SLC12A7,0.5391482282180249,0.7705557,PRDX1,0.5044117959886006,0.050679464,MPV17L2,0.6086252991431245,0.5422949,CHRAC1,0.36030020981594535,0.5998181,CDK7,0.7563173475662281,0.84090424,ATPAF2,0.6710659070833509,1.1372248
785,BABAM2,0.1321904661179347,0.4295488,IAH1,0.5401134350901111,0.14019021,OLA1,0.5044939970171938,0.08372775,ARHGEF39,0.6097367946193037,0.6678799,KIAA1191,0.36040835480750855,0.5391391,TMTC3,0.7563796070678663,0.44464508,CMSS1,0.6713305686994449,1.1459194
786,SRI,0.13278805621837617,0.41864988,PHF20L1,0.5414191407747986,0.14280418,DPH2,0.5054261021228224,0.35318077,MOGAT1,0.6099353708334736,1.6276389,SAMD12,0.3605165201702816,1.408347,BMP2,0.7564418681510361,0.72276056,ANAPC7,0.6715952710819226,1.1547972
787,BCLAF1,0.13290782486181238,0.22620961,DEGS1,0.5415497979763286,0.33360222,COX4I2,0.5056181186313655,0.052239314,MCUR1,0.6100148093617869,0.43977907,PNRC1,0.3608772184952723,0.14002195,C12orf43,0.7566286608859629,0.68248546,LZIC,0.6718600142021828,1.1041615
788,GOT1,0.1334878859916919,0.21635298,MED1,0.5420725841377114,0.27397,POMP,0.5058101735380527,0.07275175,TTI2,0.6102134257825714,1.5837384,TBCD,0.36174381776813713,0.30330536,CENPX,0.7567531972766555,0.1402891,DNAJA3,0.6739794222872466,1.101154
789,DPM1,0.13357807078671535,0.32505074,ABHD12,0.542151023768717,0.8746419,LIPT2,0.5071831101240578,0.51051986,AAAS,0.6102531525116869,0.4207576,CD2AP,0.36214144464188514,0.3319054,PTPRG,0.7571268443390802,0.650996,UPRT,0.6739794222872466,1.1354094
790,NDUFC2,0.13366830271831867,0.29369873,DNAJC10,0.5425433068196454,0.35241014,ERGIC1,0.5075678828679524,0.6158008,BRINP1,0.6104915369931492,1.5411255,LONP2,0.36214144464188514,0.8487067,DLST,0.7579366076253198,0.6389895,XPR1,0.6739794222872466,1.0786307
791,CEBPG,0.1341805080152969,0.6354396,ARPC5,0.542831070948357,0.04697845,TRIM8,0.5077328323747616,0.19756229,GFOD2,0.6108094472266696,0.5847779,UTP11,0.3627926971912959,0.38412297,ALG10,0.7583104341861251,0.3671961,NDUFB7,0.67477486902349,0.41164076
792,SSBP2,0.13459338043103475,0.6094715,TAF11,0.5442710312629765,0.2719683,DCTD,0.5083653993802412,0.15006988,TIMM17A,0.6123603097364353,0.12233765,SLC28A3,0.36340844186743493,1.5735432,KATNAL2,0.7583727441095117,3.7269118,DNPEP,0.67477486902349,1.1133618
793,RALGAPA1,0.13534104984454207,0.6113264,CYP19A1,0.5448475465959794,0.70017624,CYB561A3,0.5084204247318913,1.1212263,COX6A1,0.6125592641199407,0.066840224,COMMD5,0.3634809253809438,0.56706274,MN1,0.7583727441095117,3.7269118,CHD7,0.6750400987607132,0.5156814
794,MED10,0.13568564761433483,0.39501864,TIPARP,0.5452932433535199,0.940564,CTHRC1,0.5089708499751062,0.80667716,BRD2,0.6126388538722035,0.102290116,SEPT11,0.3637709498735071,1.2887275,C3,0.7583727441095117,3.7269118,REXO4,0.675305368862524,1.8282664
795,SMIM15,0.1358480455628443,0.919026,RNF166,0.5453194664439348,0.27000275,CDC7,0.5101001970834402,0.32488543,KLHL9,0.6127980470848773,0.24332072,COG2,0.36402483999618185,1.0505447,CLDN18,0.7583727441095117,3.7269118,SCYL3,0.6755706793001094,1.0982817
796,RBM19,0.1368357982204701,0.47585326,OSER1,0.5455555024176268,0.2673162,RELL1,0.5101553206993843,1.4982522,MAD2L2,0.6131961100452236,0.26188958,PACSIN2,0.3642788408869767,1.1433018,CPLX3,0.7583727441095117,3.7269118,CENPS,0.6774289793414837,1.0415196
797,ARCN1,0.13750078880915417,0.23785616,CSRP1,0.5459752470368544,0.33398947,SEC63,0.5102655772783693,0.15040486,CFD,0.6134350025991834,1.044724,NAA25,0.3643514329137787,1.0037369,RORB,0.7583727441095117,3.7269118,MFAP2,0.6776946114262107,1.0851144
798,TXNDC17,0.13763408546221642,0.35110816,ARMC6,0.5460277263699955,0.17021903,TMEM259,0.5104034155255355,0.17784114,NRDE2,0.6141917664583352,0.6882311,PIGY,0.36460557620551115,1.4285121,CNTNAP4,0.7583727441095117,3.7269118,FIBIN,0.6776946114262107,0.96165717
799,PDZD11,0.13788043330964786,0.3306426,POLE,0.5460539669742976,0.3032661,SRSF6,0.510458556275399,0.061394125,HK2,0.6151881345530938,0.32256052,FAHD2A,0.36460557620551115,0.27725223,SBSPONL,0.7584973686642409,3.4697728,BRD7,0.6779602835867237,0.31100845
800,DDX47,0.13835354986574358,0.44958508,GSTCD,0.5460802082037195,0.5947076,LSM5,0.5105412732398292,0.12133643,RPA4,0.6155071224065838,0.08375843,RBM39,0.3646418914306455,0.3237109,SOCS7,0.7586219994937228,1.6330674,CCNG2,0.6782259957940604,1.45368
801,SNX3,0.14049806755037175,0.3481123,GLB1L2,0.5469465192966965,0.49576563,EPHB3,0.5118656970757438,0.7814064,PDPR,0.615905959415685,3.8049936,NUP205,0.3646418914306455,0.3233954,ARID4B,0.7588712799648387,0.5830611,PPA2,0.6792892445118748,1.0647055
802,MEMO1,0.14085273844722496,0.19708359,TOR1A,0.5470778378786424,0.41094318,ERGIC3,0.5129431100323667,0.40521356,ELMOD2,0.6161054204727636,1.2966906,TFB2M,0.3648235014565928,0.9133296,TMEM184B,0.7588712799648387,0.19884238,TAF11,0.6798211083976065,1.0725925
803,C12orf4,0.1411557954627047,1.0040218,GCH1,0.5472617101050434,1.071002,SMTN,0.513606720173104,0.5941082,ARFGAP1,0.6165842426645103,0.2672761,YAP1,0.36493249459128074,2.6741462,SLC9A8,0.7590582567668893,1.5365348,MTO1,0.6806192029809861,1.068314
804,POLR2F,0.141197635732417,0.35604402,MTRF1,0.5472617101050434,0.22988094,DHODH,0.5138280228145904,0.17911792,SEC61A1,0.6166640622287998,0.14550635,ECT2,0.3653323100845275,0.4814236,PTER,0.7591205854986426,0.4434419,PAFAH1B1,0.6806192029809861,0.48852977
805,NUP62,0.14157462721184141,0.32989335,MED24,0.5475244377453701,0.25580525,JMJD1C,0.5141323949403929,0.17801249,TTL,0.6167039737101163,0.12239315,PLEKHM2,0.36544139812430876,0.9131031,USP22,0.7591829157952998,0.08017471,DLX5,0.6806192029809861,1.4249123
806,MCM2,0.14157462721184141,0.29262677,CRIPT,0.5477346647625004,0.32806325,MEA1,0.5142984556155465,0.15093835,IMPAD1,0.6171829998053415,0.7671539,XRCC5,0.36562325671118234,0.6977836,SQLE,0.7593075810818118,0.2298315,C5orf24,0.6808853140603509,1.0263553
807,NUP107,0.14197340117211138,0.55313563,ATOH8,0.5481289479546247,1.4189808,PHACTR3,0.5145199132251288,0.97043633,ANGEL1,0.6177420695041054,0.5650638,DBF4,0.36565963520636335,0.2811667,MMD,0.7594945907388939,0.079586044,TDRD3,0.6808853140603509,1.0448242
808,LSM6,0.14250995300845404,0.37865537,IARS2,0.5482078214184962,0.3396734,HERPUD1,0.5148521925576846,0.606087,ARHGEF12,0.6183812775231028,0.8081511,DESI1,0.36605994775343886,0.72033536,STIM2,0.7600557040513525,1.3732218,ENDOG,0.6811514648669704,1.046536
809,CHERP,0.14356653246788134,0.3195678,CAPZB,0.5483392896508961,0.047993653,VAV2,0.5148798875337977,0.8971747,TENM3,0.6187409590272446,1.6658893,LGALS2,0.36660626896740944,4.2343946,CNTN2,0.7601180577761214,0.451985,UQCC1,0.6811514648669704,1.0736732
810,HIRA,0.1436089202839148,0.6665083,PHIP,0.5504712420884452,0.29274988,KLHL42,0.5153785294252325,2.030498,RAB33B,0.618780929278784,0.45501593,GABARAPL2,0.3667155941898472,0.6444191,TMEM131L,0.7602427699018088,1.3368443,DNAL4,0.6811514648669704,1.4523948
811,THOC5,0.14389528914617083,0.38210812,ALG8,0.5508928506179156,0.33499253,WAPL,0.5153785294252325,0.24633661,CHST3,0.6190607526080439,1.5533758,YTHDF1,0.3670072274784796,0.3654982,HIKESHI,0.7602427699018088,0.0660037,DCUN1D1,0.681417655371704,1.025837
812,STOML2,0.14463976603363074,0.20527379,NDUFAF5,0.5511827986026745,0.7999635,PTRH2,0.515821977044866,0.17135257,PTPRM,0.6193406311584517,1.5116314,SLC25A5,0.36708015838155783,0.2045347,TNNC1,0.7603051283019693,0.1947926,KLHDC2,0.681417655371704,1.1030712
813,BTG1,0.1450024323769129,0.20285809,SERPINI1,0.5520003282509145,0.52405554,CDK2AP1,0.5158774219133506,0.16105421,PAK1,0.6199405567036873,0.29395863,ELF1,0.36850411591563315,1.0845535,FADS2,0.7606169436607704,1.26671,WDR91,0.6819501553588756,1.0560528
814,PTTG2,0.14547279882574315,0.29112905,DPP7,0.5521322436189311,0.5945757,COMMD10,0.5162656225461439,0.323288,OAT,0.620020565905659,0.4133573,FASTK,0.369016117494105,0.55437374,ARRDC2,0.7609287979148052,0.47798178,DNAJB6,0.6824828137884433,1.4474615
815,MRPS22,0.14550491176125685,0.51138484,EZR,0.55273925359524,0.2292328,GAL,0.5165707435522597,1.83187,GUK1,0.620500715559866,0.3972603,ACAT1,0.36967505502000997,0.5120298,LRP3,0.7617398006646311,0.88550186,SRSF2,0.6824828137884433,0.17367929
816,MND1,0.1455798630526451,0.9084907,ACTR1A,0.5531353059424988,0.07975164,AGFG1,0.5166817198127923,0.12945153,TAZ,0.6210210602443114,0.22296862,RAC3,0.3697483154168517,0.5628562,ACKR3,0.761989392676222,0.86586386,RIOK3,0.6830156304267483,1.0046446
817,PPP2R5A,0.14575129128922376,0.2783026,MRPS12,0.5531353059424988,0.22084774,HYOU1,0.5178754943899464,0.16364455,EED,0.6210610946166885,0.38784397,SPTY2D1,0.3698948632770166,0.8736911,WDR59,0.7629255830337656,0.57836455,PDLIM7,0.6838151515138775,1.0643119
818,LCMT1,0.1459657938496288,0.47339514,ECE1,0.5533465907265203,0.4219995,NDOR1,0.5184868140366319,0.80468863,SLC4A7,0.6210610946166885,0.5500263,MED22,0.3713255957562721,0.3653168,GORASP1,0.7634874638398964,0.3247834,POP5,0.6843483626502183,1.072604
819,HESX1,0.14643854990119015,1.9639287,PFDN1,0.553452247947246,0.12826863,KLHDC2,0.5190428826316796,0.30590874,TRAIP,0.6213013244119059,0.27703637,TRRAP,0.37235490275915706,1.1235465,CDK9,0.7637996737025927,0.20122392,MTFR1L,0.6856820785547504,1.0183182
820,TOMM6,0.1470851040003842,0.19871937,SLC30A4,0.5546415723150381,0.38058472,DLGAP5,0.5190706941434803,0.21251287,TMEM223,0.6215816435344048,0.22675712,NAIF1,0.3726861266182312,0.7441968,BRPF1,0.7638621202859319,0.3809042,RNF34,0.6859489394545645,1.0543303
821,UBQLN4,0.1470958983653474,0.30220973,PSMB6,0.555646863015754,0.08964389,ATP6V0A2,0.5191541332957603,0.5461611,EIF4EBP3,0.6217017971158468,0.262842,ACSL1,0.3727597567018299,0.6681521,AXIN1,0.7639870180603638,0.42297354,PDCD6,0.686215839525435,1.0396997
822,SF3A1,0.14712828509464598,0.53023535,FBXL12,0.5557262659434121,0.51363516,ARSJ,0.51918194788538,3.307906,DCTN5,0.6217819051064128,0.1647627,LAMTOR5,0.3732017264216314,0.54141045,LTO1,0.7639870180603638,0.21237099,IBA57,0.6870167744701048,0.9788118
823,RAB27A,0.14756062930857713,0.5400582,LUC7L3,0.5560439330342271,0.09426044,CENPH,0.5194323138104585,0.09647667,CDK7,0.621821960782285,1.0531571,CDC23,0.37342283290891176,0.53362393,ELOF1,0.7641119219759273,0.15236522,WDR44,0.6872838309308482,1.3987223
824,C1D,0.14757145034219712,0.30852014,TMEM150C,0.5565470870543843,0.3276035,ZRANB2,0.5197384012077122,0.17622747,PIWIL1,0.6218620175784202,1.03768,RALA,0.37368089294608975,0.31498596,CENPI,0.7641743762356811,0.5358072,SENP5,0.6880852343379331,0.99478436
825,DRG1,0.14810242430810727,0.50793445,CLK3,0.5566265527118996,0.4022756,MED10,0.519849728781318,0.16248634,SLC31A1,0.6219821946874283,0.43604657,ZFAND6,0.37382840536526774,0.4196735,OMA1,0.7642992893572276,0.35591197,ILF2,0.6883524467168858,0.24824603
826,NRBF2,0.14847171210636487,0.8861974,CD164L2,0.5579517939883007,1.6015404,KLHDC1,0.5198775625964456,0.6198212,CPLX1,0.6220623183596281,2.067858,MRPL20,0.37500980148578855,0.3754449,NR1H3,0.7642992893572276,0.36280972,COMMD2,0.6888869881624746,0.46741894
827,NUS1,0.14861309608200093,0.25104392,TMEM185A,0.5581639749305771,0.4289788,CHCHD4,0.5207965095174292,0.15654053,TRAF3IP1,0.6223027162453814,0.21498004,SRA1,0.375638355583754,1.1489868,NOC3L,0.764736533564034,0.3492306,EDNRB,0.6894216849945574,0.9682463
828,PSMB1,0.14883081061350656,0.18786702,KCNN1,0.5582700801128985,0.47505197,ABHD18,0.5208522301484206,0.43924797,NSMCE3,0.6227435503225771,0.2599693,TIMM21,0.3766009312263384,0.759704,CHAMP1,0.7647990031480376,3.3116288,CIRBP,0.6896890916065721,0.26382697
829,PPIH,0.1496384720707419,0.20060687,CAP2,0.5584823198912203,3.175054,COG1,0.5208800916152974,0.8066773,CDC5L,0.6244279782118525,0.06564196,USP34,0.3767120954856167,0.95127034,RAB7B,0.7647990031480376,3.3116288,USP16,0.6896890916065721,0.98906404
830,DTD1,0.14966034707673814,0.30947223,TLE1,0.5587476747468415,0.7615902,HMGCL,0.5211030109794698,0.33649766,ILK,0.6248293223591508,0.35571185,LSM12,0.3768232799837943,0.45822677,CAMKK1,0.7647990031480376,3.3116288,EMC7,0.6912943441559486,0.9818308
831,UTP4,0.15048242214101631,0.39989293,HECTD1,0.5589334595811505,0.6148383,CNTN2,0.5223857498414752,0.57514423,CDC42EP3,0.6252307777991779,1.2097967,TAF13,0.37689741422590284,0.290016,PPFIA4,0.7647990031480376,3.3116288,ATP5C1,0.6920974916595493,0.1768258
832,METRNL,0.15063625672350467,0.36802983,MCTS1,0.5602347927562232,0.09951647,MSANTD2,0.5229718870151232,0.67848325,DYNLL2,0.625793002199957,0.42786673,KAT2A,0.3771198709168123,0.4056776,KLHDC8B,0.7647990031480376,3.3116288,PCBP2,0.692633115831654,0.24475698
833,CASC3,0.1511425572965793,0.35144266,GSDME,0.5605271304549083,0.28034768,TMEM87A,0.5239215864189924,0.24255368,PCID2,0.6258331694181862,0.32754433,C1H21ORF33,0.37730531332241535,0.63567644,KLHDC8A,0.7649239469066481,3.114575,KIF11,0.692633115831654,0.96448374
834,MRPL38,0.15123074177406878,0.35687566,ASAP2,0.5611652145230092,0.42443493,EXOSC9,0.5240333738659142,0.22601746,UNC50,0.6261947243415784,0.19959752,SACM1L,0.3779362378771197,0.68547994,VPS37C,0.7649864210804924,0.59016836,SMARCA5,0.6931688937284455,0.2224794
835,SGO1,0.15276921162441,0.82620823,BAK1,0.5615109900854938,0.30600342,CTU2,0.5240892721741921,0.2843334,Meis2a.2,0.6266769373678793,0.21614964,SEC23A,0.378419147866797,0.6385849,NR2F2,0.7649864210804924,1.5714206,RPL26,0.6934368402491313,0.93146247
836,TUBG1,0.15337009192641174,0.46310696,LEMD3,0.561617403291711,1.0816764,MIDN,0.5241172224744282,0.22959107,C3H6orf120,0.6269181037453178,0.5402084,WDR12,0.3784563105190768,0.39060664,LSS,0.765048896783521,0.057718087,SNX1,0.6937048251115989,0.9816014
837,ANKRD46,0.15393923869024187,0.5206477,ANAPC16,0.5619367014037998,0.09449989,MRPS14,0.5246204584971411,0.31226322,TAF5L,0.627279928081903,0.21572635,NIPBLL,0.37901401991479644,0.7159536,SNIP1,0.7652988148798479,0.45098215,DRAM2,0.694240909742559,0.987294
838,AGFG1,0.15418524802552683,0.48743716,RAB5B,0.5625489345540076,0.7825916,TMEM47,0.5248162282085745,0.889,MAVS,0.6274005561222165,1.599793,TRMT1L,0.3794977768990223,0.5290739,FBLN7,0.7653612982230753,1.502466,LSM4,0.6950453235062324,1.0335388
839,CDC16,0.15492506865548436,0.6016867,SLC1A4,0.5640142747705983,0.50120133,CARHSP1,0.5252078798198914,0.208208,GSE1,0.6276016249872299,0.6954645,H2AFY,0.3796467015643954,0.85889363,kcnma1,0.7655487574126024,1.4691767,RNF7,0.6955817902115239,1.6986983
840,AHSA2,0.15531849009502283,0.44752535,RDH5,0.5641742412118431,0.3348219,CCNE1,0.5253757762850828,0.37261733,LAMP2,0.6278027215054836,0.63579005,WIPI2,0.3798701559319744,0.3724982,WDR34,0.7664862591303573,1.3115749,GALE,0.6955817902115239,0.9698862
841,ARVCF,0.15580287420787448,0.63829035,TMEM230,0.5642009044091043,0.19024107,PPIE,0.5257116515743887,0.34321415,SDCBP,0.6279233926848493,0.08990726,ARHGAP17,0.3807274797846454,0.389752,IQGAP2,0.7664862591303573,1.3115749,KLHL24,0.6958500807332848,0.97667086
842,DICER1,0.15672975962141256,0.522181,SIVA1,0.5649744009330293,0.116471216,D2HGDH,0.5271683789026036,0.35066947,GAR1,0.6282452311241258,1.482724,KIAA0930,0.3823334872052404,1.5964609,R3HCC1L,0.7664862591303573,1.3115749,RWDD3,0.6966551806156904,0.9911124
843,WDR45B,0.15738788188388753,0.49878073,CCNE1,0.5650277643114883,0.3468948,THOC3,0.5276450630268982,0.23296271,SUCLG2,0.6284464160496561,0.13449638,ALKBH5,0.3824830941120223,0.43339503,SLC39A3,0.7675491744535999,0.25635752,STX2,0.6966551806156904,0.98552597
844,PEF1,0.1577860365734255,0.58270407,PIK3CB,0.566229080584004,0.7724061,TMEM63C,0.5287113863665962,1.117135,CDC20,0.6285268977489218,0.073093064,PDPK1,0.3829321301080332,0.26529527,WDFY1,0.7676742521084015,0.38792065,MED9,0.6969236232489676,0.972148
845,TPD52L2,0.15787715040401784,0.32788715,SCAMP5,0.5664962061072694,0.18972175,CEPT1,0.5290202635274202,0.7146191,CSNK1D,0.6286878743928996,0.12902567,KLF6,0.3830818805229712,1.562635,CLK1,0.767799335814227,0.43873248,MBTPS1,0.697192103835164,1.0064565
846,SMNDC1,0.15858463438184334,0.37984324,CHST6,0.5671910152152846,0.57490355,PQLC2,0.5291887806708626,0.5335877,C3orf38,0.6288086184625272,0.84767884,NEK6,0.383119323731547,0.7146749,GPR39,0.767799335814227,0.7090334,RBM14,0.697192103835164,0.96938634
847,RPA1,0.15992625932304527,0.2961853,SLC2A1,0.5688227450165642,0.17991035,LIMD1,0.529385418512921,0.16758555,ZMPSTE24,0.6289293724605898,0.20963217,TMEM100,0.383418950103277,0.9348514,MGMT,0.7681120715319281,0.43437642,MARC1,0.697192103835164,0.9936474
848,RNF126,0.16096410513420734,0.43337318,WDR81,0.569117229900556,0.33830234,NKAP,0.5298069104082392,0.31180274,FAM169B,0.6290903932309446,1.366476,GMIP,0.383493879112192,3.4536083,NEMF,0.7681746232072293,0.16480985,SREK1IP1,0.697460622344267,1.3352054
849,CBLL1,0.1622278548394268,0.39582512,RNF38,0.5694117875734289,0.5409079,ANGPTL4,0.5300317758046085,1.615677,GOLT1B,0.6292514316407416,0.1720637,RAMAC,0.38364376402682476,0.4402007,DQX1,0.7684248450015405,0.83289057,DDX23,0.697460622344267,0.9922583
850,PUM3,0.16256533953821795,0.25251982,ATL2,0.5694653513313128,0.3108568,PPM1A,0.5302566896803385,0.19777314,SMCO4,0.6293722220201527,0.20738116,NDUFA5,0.3837562012461627,0.24792768,ATF1L,0.768675090926438,0.813941,POMP,0.6977291787462497,0.6071089
851,PSAT1,0.16344060070462807,0.4373514,TRABD2B,0.5694921341120607,3.8395844,NAT10,0.5304816520193708,0.12300658,TMEM150C,0.6298554826703144,0.38893268,GRPEL1,0.38518215147577417,0.4598219,LAMTOR1,0.7688002229301949,0.27392814,PLPBP,0.6977291787462497,0.980583
852,ATP23,0.1635341711680598,0.34720853,RAD52,0.5702154963406234,0.5042839,CAPN15,0.5307910543374963,0.26245385,ITGAV,0.629895761547288,1.0817345,MRPS2,0.3854827636705971,0.42070773,LMO2,0.7691756550699109,0.7767616,CDC42BPB,0.6982664051086772,1.3716314
853,PPIL3,0.1635341711680598,0.8602596,OST4,0.5702690961464594,0.0789312,MAP6,0.531213114126535,0.2726916,CSRP2,0.629895761547288,0.7201565,ZFP64,0.38555793911162173,0.7411237,ATAD2,0.7691756550699109,0.7767616,PAIP2B,0.6988037826819481,0.20151822
854,WDR82,0.1641081715382603,0.5370941,METTL2A,0.5705639379973017,0.45146877,MRPL42,0.5315508844624159,0.25786695,ZBTB26,0.6303791938798737,0.77347255,MRPS18C,0.38638545999669127,0.33143237,NDUFA6,0.7695511413378943,0.10568203,PEF1,0.6996101320355378,0.95278937
855,FAM192A,0.16416682824427598,0.2690422,SIX1,0.571073381273771,0.7030727,GCAT,0.5316353440538302,0.3358502,GTPBP8,0.6307015700550129,1.2032027,STK26,0.3874025342560038,0.30815685,FOPNL,0.7696763154414104,0.7278512,MRTO4,0.699878990497893,0.45761618
856,PAK1,0.1646131354798569,0.61569065,ZNF704,0.5716098711545052,1.1874416,LRP11,0.5318606028792937,0.15851131,ATP2B4,0.6309030908685868,0.39316607,ITFG2,0.3875156431829283,2.2886057,LUZP2,0.7710536260352896,3.2026818,RANBP9,0.7006857914962739,0.8861074
857,CTTN,0.16521356205460425,0.31561083,SP1,0.5720123957964894,0.38866058,AKAP9,0.5320577440129655,0.2962477,ZNF385B,0.6312658974980335,1.9521183,NFS1,0.38774192142778185,0.47852093,RHOT1,0.7711788719598898,0.057444274,AP1S2,0.7006857914962739,0.93097496
858,ACSL1,0.16615872639119456,0.583503,PPTC7,0.5722808203766288,1.1302354,RC3H1,0.5326775712988701,0.214204,TMEM59,0.6313465332640482,0.24081235,LRPAP1,0.3880437509953566,0.67492646,DDX25,0.7712414971593013,2.989455,CRLF3,0.7009548002655637,0.9501796
859,SCFD1,0.1661942489960604,0.61895794,TMEM33,0.5733013791138821,0.2769615,TPM4,0.5329594317188681,0.088074856,WDR82,0.6313868527924457,0.20209345,SARNP,0.38815697398036497,0.20707335,SAMD10,0.7712414971593013,2.989455,MKKS,0.7009548002655637,0.9118567
