id,Myogenesis,Adipogenesis,Angiogenesis,Apoptosis,G2/_checkpoint,Hypoxia,Inflammatory_response,Pluripotency,Cell_cycle,Er_stress,Skeletal_muscle_cell_differentiation,Skeletal_muscle_contraction,Go_skeletal_muscle_tissue_regeneration,Go_skeletal_muscle_organ_development,PSM,NMP,Neural
cell_91273-0,-0.05544001,0.13201879,-0.03807815,0.060339715,0.03836013,-0.052014507,0.029414387,0.15044166,0.049057998,0.07233881,-0.10653925,-0.1161956,0.061263382,-0.06813706,-0.34286618,,0.117714345
cell_91278-0,0.009197243,0.0053708935,-0.048191305,-0.03311139,-0.104543306,0.002582285,-0.09433403,-0.0011454317,-0.10585695,0.054262854,-0.12606448,0.0070643947,0.115478,-0.07995859,0.18176974,,0.34451437
cell_91287-0,-0.03214086,0.08162003,-0.030364724,-0.11664449,-0.106255166,0.031826615,0.010132857,0.036469117,-0.097519726,0.108629115,0.019653609,0.067222774,-0.009104958,-0.013371946,-0.34286618,,-0.13116841
cell_91292-0,-0.063076444,-0.050136995,0.04702749,-0.0026498002,-0.15973736,-0.07970413,0.029853078,-0.100057855,-0.05939761,-0.003784325,-0.08580515,-0.07924267,-0.059937477,-0.08061981,0.77599764,,-0.49641085
cell_91294-0,0.03244502,0.032722693,0.07251804,0.011173453,-0.10615954,0.050825916,-0.027399285,-0.0076747015,-0.08718504,0.03481926,0.024274882,0.015710313,0.15429811,0.026947215,-0.023915514,,-0.49641085
cell_91309-0,0.018497286,0.047530185,-0.06293849,-0.09022734,-0.1328692,0.06872763,-0.034552764,0.06911011,-0.037137464,0.052261002,0.135568,-0.05332973,-0.05263378,-0.0072293603,-0.04058586,,-0.13611168
cell_91327-0,0.018347248,0.077466175,0.04140224,-0.049276344,-0.28069273,-0.07209902,-0.030020367,0.11441954,-0.16105074,-0.01854577,-0.10283999,0.2209839,-0.12432431,-0.015126662,-0.11881568,,-0.10237211
cell_91343-0,-0.040271807,0.07661904,-0.2220298,0.021840617,-0.12727608,-0.03850406,-0.00784399,0.3164728,-0.12807444,-0.029482717,-0.085381985,-0.07296346,0.16925983,-0.016842524,-0.34286618,,-0.49641085
cell_91347-0,0.07169041,0.06410909,-0.02187904,0.042600002,-0.056640103,-0.047341745,0.03922087,-0.095643096,0.034986295,0.121222176,-0.06908262,-0.097949125,-0.01681618,-0.04475897,1.0045248,,0.56387043
cell_91364-0,0.0012437758,0.117017835,0.055253364,-0.105360046,-0.024417737,-0.013136512,-0.049723286,0.12751041,-0.050318696,-0.111676715,-0.17100553,-0.06331117,-0.07880426,-0.09406943,-0.34286618,,1.5204315
cell_91365-0,-0.025012236,0.11519173,-0.13528828,-0.06916459,-0.10003881,-0.08245136,-0.061212882,0.21731326,-0.07812452,-0.051835973,-0.05775059,-0.07831536,-0.0943,-0.0005218624,-0.34286618,,0.3174493
cell_91391-0,0.026920756,0.103533246,0.02460336,-0.042399485,-0.035340592,-0.0075560156,-0.029129436,0.19577862,-0.024421565,-0.038681637,-0.071270905,-0.13492484,0.1138747,-0.04658669,-0.34286618,,0.42302153
cell_91397-0,-0.033922236,-0.00088994927,-0.03755015,0.033180054,-0.08811533,0.046737,0.001436184,0.052387115,0.078412265,0.09009549,-0.09450087,-0.022705931,-0.020344276,-0.14843975,-0.34286618,,-0.49641085
cell_91398-0,-0.0014925537,0.024325661,0.044249635,-0.023886336,-0.07530002,0.030446962,-0.015556445,0.080727234,-0.17436954,0.09004579,0.019434862,-0.11127281,-0.006520847,-0.010513619,0.9735806,,-0.49641085
cell_91402-0,0.013907142,0.048467696,0.035172068,0.055528615,0.01863039,-0.018150747,-0.06441591,0.12890457,0.02667951,0.056273267,-0.091504924,-0.08607954,0.09301142,-0.08085841,-0.34286618,,0.96691895
cell_91403-0,0.017395329,0.061295122,-0.014409351,0.08322549,-0.0015344304,-0.033061728,-0.0034438078,0.1509368,0.08454978,0.09607491,-0.11752752,0.18837912,-0.09675822,-0.06615213,0.23473753,,-0.49641085
cell_91404-0,-0.095822565,0.0662152,0.15615791,0.005351903,-0.051986605,0.04632903,0.006855775,0.07858712,-0.19967389,-0.08643679,-0.031191533,-0.10999934,-0.039519385,-0.05096499,-0.34286618,,0.045280308
cell_91406-0,-0.037503906,0.053664066,0.036699492,-0.10162344,-0.03886241,-0.014129724,-0.009532822,0.042738132,0.15311152,-0.034420762,-0.062148463,0.12138106,0.050974324,-0.07663885,0.27273753,,0.7708044
cell_91407-0,-0.041182708,0.0074831042,-0.06459106,-0.0034854757,-0.05569957,-0.051551618,-8.657907e-05,-0.1909448,-0.13376603,-0.014459978,-0.11554335,-0.023926672,0.026129285,-0.03631892,0.6709688,,-0.49641085
cell_91415-0,0.009248418,-0.0051106657,0.15803128,-0.1329324,-0.20705095,-0.07965411,-0.027828464,0.010149644,-0.13215962,-0.058470584,0.009051289,-0.045806665,0.024450233,-0.08965938,-0.34286618,,0.7199742
cell_91422-0,-0.009550933,0.059800275,0.119028635,-0.082745455,0.0057721795,0.10333557,-0.013427512,0.065275095,-0.0035818825,-0.016294738,-0.043260463,-0.07259891,-0.13701677,-0.003670475,0.026628042,,0.10993371
cell_91426-0,-0.013241165,-0.15734115,-0.07871741,-0.026788019,-0.19646418,0.008360268,-0.05265094,0.109066695,-0.12888396,0.024121987,-0.17943953,0.019770265,-0.017535262,-0.11085174,-0.34286618,,-0.49641085
cell_91427-0,-0.0723525,-0.0051085954,-0.022825135,-0.025456652,-0.17711616,0.028104525,-0.05579104,0.13774714,-0.062875815,0.00035334393,-0.028088931,-0.15119438,0.051161356,-0.07861099,-0.070197634,,-0.17140706
cell_91428-0,-0.03755473,-0.001240498,-0.08433425,-0.0809668,-0.11749107,-0.099144325,-0.0061195893,0.1942893,0.11922795,-0.020371238,-0.14890166,-0.16997278,-0.12489944,-0.071157664,-0.34286618,,0.31020424
cell_91429-0,-0.07132667,-0.07241461,-0.12582004,0.08381099,-0.011600363,0.02294598,-0.08042519,0.19044895,-0.03150264,-0.07662166,-0.08967995,-0.18057963,-0.1149958,-0.10616994,-0.34286618,,-0.046144694
cell_91445-0,-0.09417872,0.063483395,-0.041796785,0.053892076,-0.02235828,-0.08430961,-0.025577106,0.028754814,0.10151645,0.039874997,-0.03612724,-0.041911576,-0.071561255,-0.078255504,-0.34286618,,0.5431747
cell_91451-0,-0.016483968,0.034023657,-0.098728895,0.08193509,-0.097114496,0.002728652,-0.11193069,-0.011536756,-0.009325207,0.115253486,-0.18764697,-0.031823404,-0.118760124,-0.117723584,-0.34286618,,-0.13390867
cell_91462-0,-0.05017891,-0.06372005,0.0885913,-0.11175992,-0.11838138,-0.06094476,-0.021196248,-0.21680138,-0.121064365,-0.069628716,-0.14494638,-0.20122436,-0.10584302,-0.05754595,0.08925036,,-0.49641085
cell_91473-0,0.12364701,0.084574826,-0.08782285,-0.03967414,-0.047283012,0.09433826,0.015055504,0.043983664,0.05530178,-0.0040393565,-0.062346026,0.020418813,-0.04796113,-0.06840514,0.33046913,,-0.49641085
