id	x	y
cell_76411-0	5.999212	4.303528
cell_76414-0	5.163309	4.7489905
cell_76418-0	6.261269	5.2154627
cell_76424-0	12.629079	2.8242066
cell_76433-0	-2.622841	4.64133
cell_76437-0	5.831275	3.7630353
cell_76439-0	12.232873	3.6530316
cell_76441-0	10.048303	4.9185452
cell_76443-0	5.699622	4.8704476
cell_76444-0	4.436037	4.18435
cell_76454-0	3.1098275	3.9395666
cell_76462-0	-2.8893278	3.8623142
cell_76469-0	5.125294	4.5963526
cell_76475-0	5.922074	4.330946
cell_76484-0	8.507805	5.134212
cell_76485-0	2.4117575	4.435599
cell_76493-0	6.5170026	5.251019
cell_76499-0	10.715381	3.4133496
cell_76511-0	7.028335	4.461085
cell_76516-0	6.703565	4.5561686
cell_76543-0	-2.718247	2.6159585
cell_76547-0	2.6779459	4.3881574
cell_76553-0	10.770628	4.3054743
cell_76554-0	5.940317	3.8597026
cell_76577-0	7.869957	4.455131
cell_76583-0	-1.8096383	3.6786053
cell_76590-0	11.747293	5.469773
cell_76596-0	6.9205823	2.062707
cell_76597-0	10.080701	0.98626584
cell_76603-0	3.5711057	4.282264
cell_76632-0	13.694389	4.6716156
cell_76635-0	2.8516848	4.3584948
cell_76641-0	3.18512	3.802439
cell_76652-0	12.42509	5.190084
cell_76657-0	-2.7602544	3.5330505
cell_76659-0	5.292375	2.987515
cell_76664-0	4.0109572	3.877163
cell_76671-0	4.4566517	3.9438832
cell_76672-0	11.363832	4.0410066
cell_76675-0	6.9977636	4.8157516
cell_76678-0	8.60215	4.2410274
cell_76680-0	-1.9095576	2.7591667
cell_76694-0	6.6298685	5.2158995
cell_76700-0	-2.1476023	5.104625
cell_76703-0	3.887561	4.065697
cell_76704-0	11.571684	5.2233768
cell_76707-0	5.4787865	3.6832755
cell_76714-0	8.417901	3.872435
cell_76719-0	11.291357	4.892084
cell_76720-0	-0.9905281	2.5320067
cell_76730-0	9.360443	3.5817115
cell_76742-0	12.527768	4.42056
cell_76758-0	1.126531	4.65389
cell_76777-0	6.9669547	4.8328443
cell_76782-0	12.4392395	6.3007383
cell_76787-0	11.129974	5.7967424
cell_76793-0	5.2056046	4.5923123
cell_76814-0	2.579838	2.6993444
cell_76816-0	12.528188	5.193069
cell_76825-0	3.8981278	4.3287053
cell_76827-0	11.612887	3.4677196
cell_76837-0	-1.485632	5.6802926
cell_76838-0	4.4470162	3.0795443
cell_76840-0	-1.5904001	3.4290757
cell_76844-0	8.896343	4.3381815
cell_76847-0	7.75743	4.8603835
cell_76851-0	8.259373	4.514023
cell_76861-0	7.6184363	4.3112073
cell_76866-0	5.187053	3.460323
cell_76867-0	2.8018806	2.9215467
cell_76874-0	-0.79126847	5.7965364
cell_76875-0	-1.3143421	5.8750663
cell_76876-0	0.52621263	3.7021794
cell_76892-0	4.8111396	4.512851
cell_76900-0	12.868601	3.7372816
cell_76903-0	6.916974	4.9457297
cell_76912-0	13.635272	4.5140085
cell_76920-0	13.064692	5.315001
cell_76923-0	8.276322	4.6865892
cell_76927-0	13.682991	4.758906
cell_76937-0	2.2420332	4.503979
cell_76942-0	9.224705	4.8713956
cell_76949-0	13.310129	4.2087708
cell_76954-0	6.747043	5.1074657
cell_76960-0	4.149712	3.563656
cell_76968-0	-1.5110629	2.6029768
cell_76972-0	2.8735435	3.119839
cell_76975-0	6.372461	3.9560974
cell_76984-0	10.568338	6.430997
cell_76987-0	4.9628196	3.1670973
cell_76992-0	4.201683	5.0201154
cell_76999-0	4.834853	5.044975
cell_77012-0	1.8275615	3.114104
cell_77017-0	-0.38547224	5.6750097
cell_77018-0	8.56991	3.9154365
cell_77021-0	-1.459169	4.0493026
cell_77024-0	13.436442	4.4131765
cell_77028-0	-2.2711606	3.7821214
cell_77029-0	5.9900775	5.4229755
cell_77030-0	9.811763	2.4780033
cell_77033-0	-0.28175992	3.113179
cell_77036-0	11.659039	3.3812706
cell_77040-0	-1.9169145	3.6181927
cell_77047-0	12.412921	5.065149
cell_77058-0	-1.9302404	5.932741
cell_77080-0	7.8436074	1.6589811
cell_77118-0	4.656476	4.9705896
cell_77119-0	10.856258	5.4513435
cell_77126-0	11.443146	5.6024494
cell_77157-0	13.174837	4.0990586
cell_77171-0	3.2497556	3.8685977
cell_77178-0	5.9229956	2.4366431
cell_77182-0	4.1814737	4.14346
cell_77183-0	12.169596	5.210362
cell_77188-0	5.83589	3.9525795
cell_77192-0	5.0902214	2.3817475
cell_77193-0	-1.8964708	3.3642805
cell_77195-0	12.038452	2.7336175
cell_77261-0	4.628493	-1.1428457
cell_77286-0	3.3856542	-1.077803
cell_77471-0	3.4431124	-1.3165673
cell_77954-0	3.8679345	-0.9027226
cell_78462-0	3.749836	-1.2896804
cell_78543-0	3.9315808	-1.2244312
cell_78544-0	4.832155	-1.0806609
cell_78848-0	3.831224	-1.4932673
cell_79219-0	3.2059708	-0.5847808
cell_79308-0	3.3434813	-1.0765457
cell_79595-0	3.8705332	-0.52456087
cell_79895-0	4.3602195	-0.64489704
cell_79947-0	3.940645	-1.2248029
cell_80057-0	4.2659845	-1.3254318
cell_80097-0	3.7040231	-1.4582683
cell_80333-0	4.3138523	-1.4897984
cell_80703-0	3.6594424	-1.0090508
cell_80947-0	4.00433	-0.87884676
cell_81402-0	3.70645	-1.1309562
cell_81710-0	3.8139496	-1.4892114
cell_82005-0	3.4080787	-0.83884805
cell_82200-0	4.074328	-1.4486449
cell_82983-0	4.249909	-1.5338134
cell_83007-0	3.5410779	-1.0381083
cell_83154-0	3.203602	-0.9850071
cell_83672-0	3.519702	-0.989486
cell_83973-0	3.5417154	-1.1750845
cell_84217-0	3.986511	-0.76852393
cell_84521-0	3.4541063	-0.94023067
cell_84539-0	3.3659685	-0.816278
cell_84586-0	3.1841784	-0.739223
cell_84668-0	4.4544687	-0.98262113
cell_84823-0	4.4201503	-1.2114384
cell_84863-0	4.213256	-0.93380576
cell_85149-0	3.3365858	-0.87278044
cell_85217-0	3.674559	-1.2999557
cell_85275-0	4.023473	-1.1321281
cell_85402-0	3.3577602	-1.2109689
cell_86044-0	3.9731328	-1.415027
cell_86180-0	4.976802	-0.9003805
cell_86205-0	3.6630564	-1.097327
cell_86244-0	3.5020006	-0.9607031
cell_86374-0	4.078901	-0.9623048
cell_86484-0	3.391079	-1.0136933
cell_86630-0	3.923465	-1.3795277
cell_87179-0	3.2326074	-0.90571153
cell_87187-0	4.9305463	-0.31927902
cell_87213-0	3.0969255	-0.68559945
cell_87236-0	3.8934844	-0.3119519
cell_87335-0	3.8552647	-1.249198
cell_87405-0	3.537064	-1.1409367
cell_87554-0	4.129628	-0.8581593
cell_87645-0	3.560938	-1.0396775
cell_87671-0	4.1429677	-1.1167897
cell_87764-0	3.4339812	-1.1127146
cell_87785-0	4.6860538	-1.1421671
cell_88035-0	4.182638	-0.86313593
cell_88288-0	3.404373	-1.0970522
cell_88554-0	4.0100164	-1.4937085
cell_88888-0	4.08129	-0.5402063
cell_89210-0	4.247667	-0.7495968
cell_89425-0	3.310656	-0.997364
cell_89447-0	3.7599251	-1.2428869
cell_89625-0	3.4686449	-0.7230293
cell_89731-0	3.332906	-1.0402728
cell_89836-0	3.2265227	-0.7643358
cell_89859-0	3.5540009	-1.1637208
cell_90028-0	3.4933405	-0.8942042
cell_90106-0	3.832613	-0.9070182
cell_90719-0	3.4492185	-0.78127444
cell_90884-0	3.726366	-0.9489073
cell_91002-0	3.9626818	-1.3381462
cell_91085-0	7.885197	3.9155614
cell_91094-0	-2.4558613	3.7301593
cell_91103-0	11.234073	4.37863
cell_91105-0	12.559814	4.151264
cell_91117-0	10.40364	3.8558648
cell_91140-0	0.7262117	5.6492767
cell_91141-0	-1.7715183	5.6257334
cell_91143-0	-0.20683883	2.6032362
cell_91145-0	-2.6407735	4.959962
cell_91167-0	-2.859971	4.8901525
cell_91176-0	11.514849	3.6818972
cell_91186-0	10.055317	4.7730355
cell_91192-0	-0.10136023	3.1490915
cell_91201-0	5.194689	2.9281056
cell_91208-0	12.488731	3.1491544
cell_91212-0	8.654769	3.8940463
cell_91219-0	8.586914	3.0103679
cell_91222-0	5.3201427	2.9050405
cell_91230-0	13.044094	4.8664465
cell_91231-0	6.3596563	2.4921603
cell_91238-0	9.246395	2.581279
cell_91248-0	-2.741833	3.2384114
cell_91257-0	11.298617	5.9136143
cell_91261-0	12.427477	3.2936378
cell_91269-0	-1.9110601	2.9437551
cell_91273-0	10.348124	3.5434544
cell_91278-0	11.883033	3.937278
cell_91287-0	7.4316983	4.358047
cell_91292-0	0.20399317	3.2243488
cell_91294-0	0.99711776	4.1952243
cell_91309-0	3.5096905	4.0698247
cell_91327-0	6.4715576	2.8401496
cell_91343-0	12.173453	3.3338463
cell_91347-0	10.236494	4.3975153
cell_91364-0	11.971828	5.461805
cell_91365-0	10.284759	3.5464876
cell_91391-0	10.830278	1.8209771
cell_91397-0	7.91147	3.8538423
cell_91398-0	-1.9295397	5.139668
cell_91402-0	12.667045	3.5968459
cell_91403-0	3.6233754	1.834194
cell_91404-0	6.2484207	4.6747794
cell_91406-0	11.153444	5.5681043
cell_91407-0	-1.1352975	3.182009
cell_91415-0	11.855071	4.074849
cell_91422-0	7.3676543	3.876018
cell_91426-0	5.204938	4.4136596
cell_91427-0	4.1868644	4.0260167
cell_91428-0	11.799229	3.7458198
cell_91429-0	6.6600966	2.7999299
cell_91445-0	10.6235075	3.6145523
cell_91451-0	10.09635	3.8501375
cell_91462-0	-2.1809783	5.6824026
cell_91473-0	0.27260607	5.912755
cell_91475-0	-2.3926244	3.1223814
cell_91478-0	6.541093	2.6582062
cell_91487-0	6.356324	2.1984162
cell_91491-0	-2.8117805	4.5821157
cell_91500-0	7.280953	2.7818172
cell_91511-0	8.015414	3.1458247
cell_91518-0	-2.1240425	3.8397627
cell_91524-0	11.793683	3.598936
cell_91526-0	3.6904466	2.7791367
cell_91528-0	5.394983	1.7155496
cell_91531-0	12.462653	4.008147
cell_91532-0	-0.8552728	3.0417047
cell_91557-0	5.3864713	1.9586558
cell_91564-0	5.2313056	3.976497
cell_91571-0	4.745172	4.423423
cell_91572-0	-3.0094647	5.39001
cell_91575-0	11.303528	2.8174415
cell_91587-0	6.1319623	3.1008813
cell_91590-0	-3.4901161	5.0975595
cell_91604-0	0.041797794	6.299921
cell_91621-0	-1.3999295	5.5189147
cell_91626-0	-2.519612	5.415858
cell_91633-0	11.88233	4.033944
cell_91642-0	-1.9980627	3.105444
cell_91645-0	6.46202	3.4131413
cell_91647-0	1.2552809	3.089524
cell_91649-0	12.3113575	4.595602
cell_91663-0	-1.40998	5.770044
cell_91681-0	5.318256	4.528525
cell_91686-0	12.549835	3.980622
cell_91704-0	6.763859	2.6915672
cell_91706-0	9.111759	2.9499702
cell_91710-0	11.533315	2.9809833
cell_91713-0	5.5397687	4.4552774
cell_91719-0	6.9378543	2.6552322
cell_91728-0	-2.7779474	3.7183356
cell_91732-0	12.264855	3.1017141
cell_91740-0	-2.422102	4.611135
cell_91753-0	-2.3022723	3.0021622
cell_91754-0	6.1829357	3.760473
cell_91761-0	4.6423907	4.4440994
cell_91764-0	11.478203	5.2058196
cell_91765-0	3.655495	4.0791597
cell_91767-0	6.005694	2.276983
cell_91768-0	12.144136	3.573413
cell_91780-0	8.989458	2.6757505
cell_91781-0	3.697129	4.0759254
cell_91784-0	7.192743	2.4784522
cell_91805-0	-1.8285323	3.4862943
cell_91839-0	-1.5396495	3.142168
cell_91843-0	4.969413	2.8693516
cell_91851-0	7.2445984	3.169873
cell_91857-0	-3.080067	4.678388
cell_91862-0	4.8773117	1.7679688
cell_91872-0	5.211812	3.2141755
cell_91880-0	4.982679	4.042797
cell_91882-0	11.997417	2.3560157
cell_91894-0	10.575245	3.3269591
cell_91906-0	7.192666	3.5149367
cell_91908-0	1.3636324	3.7283711
cell_91910-0	9.497067	4.1393766
cell_91929-0	7.378033	2.8195124
cell_91930-0	11.99607	3.706929
cell_91932-0	10.3079195	3.4319375
cell_91940-0	5.378499	3.269953
cell_91959-0	8.402576	1.5537208
cell_91973-0	8.364852	3.244592
cell_91975-0	11.469002	3.6924136
cell_91988-0	11.683882	3.8970742
cell_91989-0	-2.6694503	3.345589
cell_91991-0	11.910675	3.661423
cell_92003-0	12.323157	3.9945374
cell_92007-0	11.895815	5.1695995
cell_92011-0	11.4056015	4.353608
cell_92013-0	-2.436057	3.5899553
cell_92031-0	2.9166408	3.4273484
cell_92041-0	2.5892963	3.7999463
cell_92047-0	5.447847	1.892296
cell_92051-0	4.7708287	3.1955714
cell_92052-0	3.6530216	4.1584764
cell_92053-0	12.393897	3.7487097
cell_92057-0	12.402323	3.6244504
cell_92066-0	8.252549	4.2327046
cell_92067-0	12.193938	3.1740918
cell_92073-0	6.854763	2.8252666
cell_92080-0	3.268637	3.550124
cell_92089-0	0.1489503	2.7363584
cell_92096-0	8.187802	1.2150699
cell_92098-0	3.8273711	3.5879903
cell_92100-0	12.245922	4.5627027
cell_92102-0	10.951301	3.8575964
cell_92110-0	0.46573925	3.3523798
cell_92119-0	3.5241497	3.9055643
cell_92123-0	2.9858165	4.126351
cell_92124-0	11.160706	3.6798263
cell_92131-0	-1.8313667	5.808167
cell_92133-0	12.102477	4.856923
cell_92137-0	10.035279	2.293005
cell_92145-0	10.838063	3.934201
cell_92147-0	11.698875	3.4335885
cell_92150-0	5.08954	4.611488
cell_92151-0	7.233967	3.1398623
cell_92172-0	4.114657	3.4215767
cell_92188-0	3.0436223	2.727506
cell_92216-0	-0.043902084	5.4015746
cell_92220-0	7.4558744	2.603105
cell_92261-0	4.502742	3.3541667
cell_92282-0	5.455479	3.5366135
cell_92287-0	10.693702	2.797854
cell_92290-0	8.727813	4.3247404
cell_92299-0	11.4837265	4.9936833
cell_92301-0	5.4886956	3.1966176
cell_92316-0	8.254972	2.6447923
cell_92319-0	9.143173	1.8523011
cell_92323-0	0.90230316	3.3720183
cell_92326-0	6.7944555	4.3708277
cell_92337-0	-2.8907351	4.1226034
cell_92343-0	5.533486	1.9259669
cell_92349-0	-0.5958794	5.982185
cell_92351-0	8.505252	4.497482
cell_92359-0	7.911808	1.781845
cell_92362-0	2.5033677	2.490933
cell_92367-0	11.154927	3.5566216
cell_92379-0	2.992997	3.557246
cell_92382-0	-1.3381972	2.8186705
cell_92385-0	4.198124	4.1718655
cell_92409-0	4.754991	4.787165
cell_92411-0	11.568456	4.449256
cell_92417-0	5.1748075	3.0212212
cell_92420-0	11.32893	5.615431
cell_92447-0	12.589526	4.2398863
cell_92455-0	10.232017	3.7256925
cell_92456-0	5.4592075	4.3799767
cell_92460-0	5.0886164	3.828697
cell_92471-0	12.163151	3.0496736
cell_92477-0	6.2349186	2.6412961
cell_92484-0	0.60696137	2.1221962
cell_92496-0	-0.5355521	5.773573
cell_92499-0	11.712048	5.5343404
cell_92501-0	-2.8000398	3.2373414
cell_92509-0	7.023107	2.6014163
cell_92511-0	11.218488	4.9355288
cell_92528-0	-1.1365488	5.760613
cell_92535-0	7.589195	3.5349147
cell_92537-0	6.2660527	1.89316
cell_92545-0	12.108921	4.2051983
cell_92546-0	4.6451926	4.1830225
cell_92549-0	7.890407	3.014566
cell_92552-0	10.513446	3.0438313
cell_92564-0	5.8932166	3.4896708
cell_92568-0	9.028276	2.1998887
cell_92571-0	10.823584	3.6023548
cell_92575-0	-2.537743	4.3106174
cell_92601-0	0.30926225	3.4961112
cell_92603-0	2.2239904	3.5436118
cell_92612-0	-2.069698	5.725001
cell_92624-0	3.0168176	3.0929356
cell_92638-0	8.411556	4.536301
cell_92639-0	5.3209014	4.3780813
cell_92645-0	-2.1090982	5.485794
cell_92659-0	12.563773	3.7125638
cell_92661-0	7.049074	3.696113
cell_92671-0	8.6849375	1.5080836
cell_92672-0	0.7598358	5.5994024
cell_92677-0	8.569228	4.166608
cell_92678-0	0.27842832	5.826108
cell_92689-0	-3.012884	5.328674
cell_92691-0	-1.8543113	3.0768633
cell_92698-0	11.20255	2.2467852
cell_92700-0	11.5379505	4.6302757
cell_92702-0	4.9814186	5.1429367
cell_92703-0	1.295557	3.3808005
cell_92708-0	3.5558019	3.0055594
cell_92714-0	-1.6359268	5.595638
cell_92723-0	11.02817	5.404784
cell_92737-0	10.959069	3.4045925
cell_92744-0	4.5700583	3.965202
cell_92752-0	4.9981394	4.0869164
cell_92756-0	-0.46505508	6.08448
cell_92757-0	-2.7323895	4.7760534
cell_92770-0	11.710796	4.1820292
cell_92773-0	10.976238	3.633822
cell_92779-0	-1.3753312	5.6317067
cell_92782-0	-2.8626087	5.166796
cell_92787-0	5.0998025	3.6866744
cell_92794-0	2.348692	1.941044
cell_92803-0	6.98226	2.9589581
cell_92813-0	11.878743	3.1223822
cell_92820-0	2.84054	2.742174
cell_92822-0	7.320927	4.4412684
cell_92835-0	3.099349	2.23413
cell_92836-0	2.7458866	3.1958778
cell_92837-0	10.908871	3.1817143
cell_92840-0	7.4976068	3.2015908
cell_92844-0	2.4571462	2.3068254
cell_92854-0	13.410576	4.8822203
cell_92858-0	4.091924	4.9048233
cell_92861-0	8.396908	3.077515
cell_92872-0	3.0924823	3.3143947
cell_92893-0	-1.3176135	5.757013
cell_92897-0	0.47284627	2.9703345
cell_92899-0	5.648577	4.327783
cell_92901-0	11.502649	3.9342043
cell_92930-0	7.5397644	2.5071578
cell_92931-0	6.891293	3.4990056
cell_92944-0	-1.5712991	3.0793285
cell_92947-0	2.3568687	3.3145428
cell_92949-0	11.324629	2.5307546
cell_92953-0	12.134706	3.8639257
cell_92956-0	0.740394	3.209479
cell_92957-0	5.8773885	2.747859
cell_92960-0	8.163719	2.4848096
cell_92962-0	5.1533923	4.3987393
cell_92968-0	-2.1133983	2.3647335
cell_92976-0	6.8198447	3.7177694
cell_92991-0	0.61226577	3.9413335
cell_92993-0	12.542532	3.875601
cell_92994-0	4.492686	4.3077283
cell_92996-0	-1.9409045	5.4589043
cell_93002-0	4.3130097	3.0649414
cell_93021-0	5.0706654	2.678082
cell_93026-0	11.871644	5.5973015
cell_93029-0	-2.3782701	2.5985548
cell_93040-0	12.515463	4.2753468
cell_93048-0	11.875747	4.2238646
cell_93050-0	11.22356	3.786515
cell_93053-0	4.434831	4.638155
cell_93054-0	10.840034	3.588437
cell_93080-0	10.349775	2.7730222
cell_93083-0	11.455886	4.304697
cell_93089-0	6.2952213	2.7372339
cell_93092-0	6.606887	4.81208
cell_93100-0	12.773813	4.357971
cell_93107-0	10.507136	3.4915931
cell_93108-0	5.3896246	4.9347434
cell_93114-0	-1.5348369	3.4576478
cell_93117-0	4.8126884	3.5326598
cell_93122-0	6.8632345	3.76602
cell_93130-0	5.2366014	2.722059
cell_93137-0	4.621673	3.951564
cell_93141-0	-0.07423289	5.27103
cell_93143-0	13.469553	4.86857
cell_93144-0	4.382742	1.4990484
cell_93157-0	2.7393425	3.513339
cell_93159-0	8.953499	2.3440788
cell_93161-0	2.780816	3.3752785
cell_93167-0	-1.5092785	2.4737914
cell_93175-0	7.471718	2.6003673
cell_93177-0	7.530127	2.70543
cell_93179-0	-1.7307241	3.0090477
cell_93193-0	5.5751395	2.8783553
cell_93195-0	12.782433	3.765372
cell_93209-0	11.991615	2.6107917
cell_93211-0	5.6794877	3.1511607
cell_93212-0	10.923564	3.5590665
cell_93224-0	8.351089	2.9961336
cell_93235-0	-2.8990707	3.6107905
cell_93244-0	7.630373	3.3886635
cell_93261-0	10.579516	3.5214067
cell_93264-0	11.713738	4.2474437
cell_93265-0	12.169523	4.4125686
cell_93267-0	5.441475	4.9737463
cell_93268-0	-2.6854756	2.4502957
cell_93272-0	10.696124	2.340263
cell_93286-0	7.5348926	3.453045
cell_93288-0	11.679736	5.195727
cell_93289-0	12.180744	3.6170738
cell_93292-0	6.6336193	2.0773127
cell_93295-0	7.431133	3.4304814
cell_93304-0	11.402579	3.8204372
cell_93305-0	6.9023013	2.9102201
cell_93314-0	11.960479	3.4927297
cell_93315-0	3.069231	2.382129
cell_93317-0	-0.15251455	3.228308
cell_93318-0	11.4875965	3.6653066
cell_93319-0	11.652734	3.9651392
cell_93336-0	6.0608025	4.4766135
cell_93339-0	8.670611	2.984225
cell_93347-0	-2.4050317	5.086566
cell_93355-0	8.198357	2.9948006
cell_93360-0	12.939081	4.5233045
cell_93378-0	13.070337	5.1166377
cell_93382-0	9.934341	1.687578
cell_93388-0	3.3166223	4.240069
cell_93390-0	6.514084	3.7192883
cell_93393-0	6.4883847	4.281786
cell_93394-0	-2.1722326	3.0014799
cell_93399-0	4.5650387	3.3317494
cell_93400-0	11.527681	4.0047283
cell_93420-0	-2.3054752	3.763462
cell_93424-0	12.108793	4.9015074
cell_93427-0	3.1521611	3.9880357
cell_93433-0	8.178082	3.3398635
cell_93435-0	6.8101945	3.4146624
cell_93441-0	-2.7278025	2.488995
cell_93443-0	1.8811382	2.6135736
cell_93445-0	11.354595	3.0758233
cell_93455-0	9.879928	2.0367446
cell_93458-0	5.5688276	3.8357599
cell_93468-0	5.890646	2.4099972
cell_93474-0	5.8796077	3.328382
cell_93486-0	10.49627	2.6756587
cell_93488-0	-3.0429132	4.009077
cell_93497-0	11.1815815	3.970571
cell_93503-0	12.376832	3.6523285
cell_93511-0	11.378669	4.2463727
cell_93519-0	10.605699	3.2162344
cell_93529-0	13.252348	4.3639073
cell_93530-0	6.3362727	2.8429883
cell_93537-0	6.88418	2.9272144
cell_93546-0	11.579958	3.7191777
cell_93559-0	10.786223	3.2386115
cell_93560-0	11.667974	3.2470438
cell_93565-0	-3.2589831	4.5994406
cell_93572-0	-2.468057	3.3273227
cell_93573-0	5.4113073	2.2085493
cell_93574-0	11.029922	4.271047
cell_93582-0	-1.0510938	2.5417752
cell_93603-0	5.6992955	3.7090888
cell_93606-0	0.18451689	2.0672576
cell_93611-0	4.927636	3.0998418
cell_93617-0	6.5393147	2.5779111
cell_93621-0	12.616594	5.240576
cell_93624-0	6.360885	2.81828
cell_93625-0	8.443706	4.3581495
cell_93627-0	7.6729345	3.1460974
cell_93632-0	-0.955051	5.384589
cell_93637-0	-2.6881378	4.8131456
cell_93639-0	-2.7750425	3.7920148
cell_93645-0	6.7949	4.0419407
cell_93647-0	11.532143	3.6069226
cell_93650-0	-0.15687448	4.535088
cell_93656-0	2.8162866	4.1978498
cell_93664-0	6.7155786	1.864926
cell_93676-0	-1.5441827	6.050727
cell_93677-0	6.761386	3.6623526
cell_93679-0	6.408199	3.7502954
cell_93684-0	3.919943	4.374526
cell_93689-0	-0.9107535	2.6782305
cell_93697-0	4.7365084	3.0403092
cell_93698-0	10.885753	4.1221867
cell_93712-0	11.909482	3.9039986
cell_93718-0	12.047835	4.0440526
cell_93723-0	11.98608	4.5195227
cell_93734-0	3.9586334	3.9748237
cell_93736-0	0.6094288	2.8752618
cell_93742-0	4.9727	3.7179217
cell_93764-0	-1.5100974	2.699358
cell_93767-0	10.831621	4.2001657
cell_93779-0	-1.1002793	3.4116921
cell_93781-0	4.756006	3.6597385
cell_93788-0	8.556004	2.5056567
cell_93792-0	10.604841	3.9332802
cell_93796-0	12.150849	3.300354
cell_93801-0	7.709063	3.3940797
cell_93812-0	7.3160048	3.517123
cell_93815-0	-2.3417068	4.6669803
cell_93816-0	6.461861	3.2248015
cell_93819-0	12.686159	4.420579
cell_93832-0	10.346106	2.974579
cell_93834-0	8.237657	2.436422
cell_93836-0	-2.3206906	2.3401382
cell_93838-0	4.3130937	3.8248115
cell_93865-0	13.295613	5.242431
cell_93868-0	7.080531	2.2951689
cell_93870-0	-2.7380369	3.6327984
cell_93878-0	-2.6982586	4.2055483
cell_93889-0	10.291409	2.196681
cell_93902-0	-0.7834282	5.5829086
cell_93905-0	11.78298	3.4524276
cell_93908-0	12.094297	4.4456573
cell_93913-0	-2.079377	3.5931194
cell_93923-0	6.310707	4.8332343
cell_93930-0	7.862608	3.9131837
cell_93935-0	6.4531674	1.4331169
cell_93944-0	12.11788	3.8567402
cell_93947-0	2.529389	3.4654958
cell_93948-0	7.0604696	2.7103686
cell_93969-0	5.7156243	2.7110524
cell_93976-0	12.181699	4.5946455
cell_93979-0	12.651087	4.2715125
cell_93982-0	2.7816865	3.7792988
cell_93991-0	7.3661995	3.781849
cell_93995-0	7.832237	2.6758978
cell_94007-0	-1.7989213	2.6188726
cell_94021-0	11.247352	3.6117187
cell_94022-0	-1.4608372	4.655656
cell_94024-0	9.92375	2.7094486
cell_94030-0	6.817851	3.3856757
cell_94033-0	-1.6426908	4.3746834
cell_94048-0	5.3934703	4.9252024
cell_94063-0	10.65443	3.641523
cell_94071-0	11.402104	5.049626
cell_94089-0	8.179623	1.136704
cell_94100-0	7.725771	2.4478796
cell_94104-0	11.645158	4.5446377
cell_94112-0	11.386426	6.368656
cell_94117-0	3.8907163	4.3572083
cell_94119-0	12.712004	3.9939902
cell_94121-0	5.957812	2.8776913
cell_94128-0	11.983742	4.822433
cell_94136-0	-0.28112918	3.5891163
cell_94140-0	-0.034235854	4.046804
cell_94159-0	6.8282743	3.2110233
cell_94189-0	-0.7184701	2.7277007
cell_94193-0	11.603211	3.7717736
cell_94201-0	11.525703	5.5316024
cell_94204-0	10.825633	2.8992515
cell_94223-0	5.455816	2.3936722
cell_94235-0	3.158033	2.9927015
cell_94238-0	9.018859	2.2722487
cell_94239-0	7.8089533	3.572542
cell_94243-0	10.008528	3.187034
cell_94255-0	4.6543827	2.3774164
cell_94262-0	-2.5036933	4.6456795
cell_94264-0	12.237718	4.8375435
cell_94271-0	7.482694	4.4749117
cell_94275-0	8.294959	4.0429544
cell_94280-0	11.684723	5.043063
cell_94284-0	3.8256137	3.30392
cell_94287-0	7.08424	2.4519503
cell_94292-0	12.270377	4.0830193
cell_94294-0	0.0033152804	2.8404222
cell_94295-0	4.306284	3.4638672
cell_94311-0	1.1463174	4.186481
cell_94322-0	10.114742	4.081447
cell_94323-0	7.613149	2.8444293
cell_94328-0	10.045223	3.3028204
cell_94340-0	10.570964	2.3712182
cell_94344-0	7.939011	2.6855516
cell_94362-0	-2.9114232	5.3150673
cell_94364-0	4.031983	3.0497394
cell_94377-0	-2.6005952	5.5360446
cell_94379-0	3.2354758	3.1048293
cell_94384-0	6.024449	2.9001653
cell_94388-0	8.772389	4.5430064
cell_94395-0	-0.33613917	2.980514
cell_94410-0	11.434516	4.955057
cell_94416-0	1.3348566	4.499791
cell_94430-0	0.5937321	2.6344695
cell_94436-0	8.047571	1.8976228
cell_94445-0	7.5625763	3.5509238
cell_94447-0	10.813928	3.0674472
cell_94449-0	5.5098195	2.9981053
cell_94454-0	7.3056297	3.4806635
cell_94464-0	8.732718	4.5342717
cell_94483-0	8.706471	3.5377302
cell_94485-0	4.5788665	2.5038526
cell_94489-0	11.523344	3.3929925
cell_94494-0	-1.1398861	2.489586
cell_94496-0	-1.9198217	3.310431
cell_94501-0	-1.4333475	2.6575665
cell_94504-0	-2.1473172	2.519209
cell_94517-0	10.52728	3.7150528
cell_94519-0	-1.6803995	5.60243
cell_94522-0	8.626116	2.6133695
cell_94524-0	6.7783957	2.86415
cell_94530-0	-2.3271756	3.797256
cell_94534-0	11.177459	3.4306543
cell_94535-0	-3.57824	4.2566314
cell_94542-0	4.9992886	2.8855572
cell_94558-0	12.580435	3.756746
cell_94565-0	11.010234	5.2364407
cell_94576-0	11.142622	4.3900623
cell_94579-0	6.6810503	2.5556257
cell_94580-0	13.038457	4.413415
cell_94582-0	11.878344	3.359736
cell_94587-0	7.136229	3.2609322
cell_94601-0	12.056573	4.301089
cell_94602-0	10.638257	3.4851794
cell_94616-0	-3.133371	4.4905143
cell_94617-0	3.0096145	4.1782584
cell_94619-0	11.42106	4.8150883
cell_94630-0	7.734252	2.9336944
cell_94632-0	5.932859	4.475303
cell_94646-0	-0.69445	2.8919985
