index,batch,cell_names,library_id,n_counts,unique_cell_id,time_id,sample_id,n_genes,n_counts_pre_norm,S_score,G2M_score,phase,leiden
22715-0,0,bcHUGS,6s1,1526.0,None,d3,d3,694,1526.0,-0.003659457,-0.07469423,G1,2
22716-0,0,bcEHFG,6s1,976.0,None,d3,d3,625,976.0,0.29750785,0.12112431,S,3
22717-0,0,bcHLZO,6s1,758.0,None,d3,d3,627,758.0,-0.22911201,-0.08523114,G1,3
22718-0,0,bcAWEF,6s1,767.0,None,d3,d3,578,767.0,-0.31631336,0.35907093,G2M,3
22841-0,0,bcDBFF,6s1,1522.0,None,d3,d3,709,1522.0,-0.12371103,0.06217517,G2M,1
22842-0,0,bcFRZN,6s1,995.0,None,d3,d3,584,995.0,-0.088351786,-0.22224517,G1,0
22843-0,0,bcDJIS,6s1,888.0,None,d3,d3,592,888.0,0.09005825,0.1207679,G2M,5
22844-0,0,bcCZSV,6s1,614.0,None,d3,d3,577,614.0,-0.3570525,0.06636884,G2M,5
22845-0,0,bcCCWN,6s1,732.0,None,d3,d3,554,732.0,-0.14534558,0.03692671,G2M,5
22967-0,0,bcCLKQ,6s1,1089.0,None,d3,d3,673,1089.0,0.18220489,-0.22299568,S,0
22968-0,0,bcHGEV,6s1,1057.0,None,d3,d3,612,1057.0,0.117925145,-0.021271866,S,1
22969-0,0,bcATRI,6s1,873.0,None,d3,d3,596,873.0,-0.0039861444,-0.15813053,G1,2
23094-0,0,bcCNFE,6s1,948.0,None,d3,d3,614,948.0,-0.007338605,0.17906933,G2M,1
23095-0,0,bcASEN,6s1,818.0,None,d3,d3,579,818.0,0.14535265,0.080791056,S,4
23219-0,0,bcFQMH,6s1,1546.0,None,d3,d3,704,1546.0,-0.054805003,-0.10288518,G1,0
23220-0,0,bcFPLF,6s1,1208.0,None,d3,d3,634,1208.0,-0.2729665,0.3660354,G2M,2
23221-0,0,bcEEHL,6s1,872.0,None,d3,d3,624,872.0,0.13812324,0.3251426,G2M,0
23222-0,0,bcGQLZ,6s1,736.0,None,d3,d3,575,736.0,-0.048459046,-0.35483742,G1,4
23345-0,0,bcFCOS,6s1,1457.0,None,d3,d3,660,1457.0,-0.22197731,0.19094445,G2M,0
23346-0,0,bcHWMT,6s1,956.0,None,d3,d3,572,956.0,-0.049596578,-0.11888517,G1,2
23347-0,0,bcFUBK,6s1,865.0,None,d3,d3,636,865.0,-0.07400844,-0.17400075,G1,1
23348-0,0,bcGUKA,6s1,742.0,None,d3,d3,558,742.0,-0.29985726,0.036149457,G2M,0
23471-0,0,bcGYLK,6s1,1407.0,None,d3,d3,672,1407.0,-0.10663584,0.12881866,G2M,2
23472-0,0,bcHZIV,6s1,1099.0,None,d3,d3,586,1099.0,0.19318108,-0.07265062,S,0
23473-0,0,bcBJJD,6s1,857.0,None,d3,d3,580,857.0,-0.24010783,-0.19229557,G1,3
23474-0,0,bcBRCU,6s1,732.0,None,d3,d3,574,732.0,-0.115440905,0.15050092,G2M,0
23475-0,0,bcBIPS,6s1,677.0,None,d3,d3,553,677.0,0.056421094,0.11906473,G2M,3
23597-0,0,bcHJIK,6s1,1423.0,None,d3,d3,669,1423.0,0.061397113,0.01940517,S,0
23598-0,0,bcCKFV,6s1,1020.0,None,d3,d3,621,1020.0,0.32252923,0.28981838,S,1
23599-0,0,bcFLJK,6s1,824.0,None,d3,d3,591,824.0,-0.024595363,0.1431008,G2M,4
23723-0,0,bcFPMD,6s1,1550.0,None,d3,d3,735,1550.0,-0.116583906,0.1262051,G2M,1
23724-0,0,bcDQWD,6s1,914.0,None,d3,d3,582,914.0,-0.06308261,-0.043386385,G1,1
23725-0,0,bcFPUJ,6s1,908.0,None,d3,d3,591,908.0,-0.043993197,-0.10143,G1,0
23726-0,0,bcIFOJ,6s1,755.0,None,d3,d3,561,755.0,0.4331042,-0.11376415,S,0
23849-0,0,bcHJMJ,6s1,1535.0,None,d3,d3,663,1535.0,0.022195695,-0.14394736,S,0
23850-0,0,bcEURS,6s1,876.0,None,d3,d3,617,876.0,0.28365588,-0.30458882,S,1
23851-0,0,bcAZZI,6s1,776.0,None,d3,d3,550,776.0,-0.19332296,0.3732225,G2M,5
23852-0,0,bcDUUC,6s1,732.0,None,d3,d3,564,732.0,0.15137276,-0.24468592,S,1
23975-0,0,bcASBL,6s1,1445.0,None,d3,d3,725,1445.0,-0.042049907,0.10462637,G2M,4
23976-0,0,bcFVIY,6s1,996.0,None,d3,d3,573,996.0,-0.12667242,-0.057012353,G1,2
23977-0,0,bcFTVX,6s1,829.0,None,d3,d3,591,829.0,-0.14873356,-0.011478156,G1,4
23978-0,0,bcGANL,6s1,737.0,None,d3,d3,586,737.0,-0.37247184,-0.08295037,G1,4
24101-0,0,bcHHFU,6s1,1343.0,None,d3,d3,694,1343.0,0.10927501,0.08475842,S,5
24102-0,0,bcFXIK,6s1,939.0,None,d3,d3,670,939.0,0.10011943,-0.106039755,S,5
24103-0,0,bcCCRH,6s1,963.0,None,d3,d3,574,963.0,-0.116871685,-0.11638558,G1,0
24227-0,0,bcCFPU,6s1,1310.0,None,d3,d3,697,1310.0,0.25367314,-0.18940727,S,3
24228-0,0,bcHEWZ,6s1,990.0,None,d3,d3,566,990.0,-0.16574204,0.24722965,G2M,2
24229-0,0,bcAYGF,6s1,736.0,None,d3,d3,586,736.0,0.3776912,-0.14759289,S,1
24353-0,0,bcBAIS,6s1,1372.0,None,d3,d3,674,1372.0,0.092042744,-0.27478695,S,1
24354-0,0,bcGKLJ,6s1,1071.0,None,d3,d3,620,1071.0,0.33960274,-0.29215503,S,0
24355-0,0,bcBSNN,6s1,832.0,None,d3,d3,596,832.0,0.03733896,0.040532332,G2M,0
24479-0,0,bcDIXP,6s1,1332.0,None,d3,d3,642,1332.0,0.017587868,-0.28427795,S,2
24480-0,0,bcAFIB,6s1,911.0,None,d3,d3,691,911.0,-0.010412715,0.07245758,G2M,2
24481-0,0,bcBHCD,6s1,816.0,None,d3,d3,615,816.0,-0.029554047,0.10629856,G2M,0
24605-0,0,bcAEHL,6s1,1226.0,None,d3,d3,647,1226.0,-0.20409481,-0.23825015,G1,1
24606-0,0,bcBGYX,6s1,1101.0,None,d3,d3,610,1101.0,0.022645287,0.16976894,G2M,4
24607-0,0,bcCEGL,6s1,773.0,None,d3,d3,607,773.0,-0.2172371,-0.32327372,G1,3
24608-0,0,bcDETG,6s1,746.0,None,d3,d3,580,746.0,0.04096853,-0.16169685,S,1
24609-0,0,bcALMW,6s1,710.0,None,d3,d3,566,710.0,0.2704743,-0.07554605,S,2
24731-0,0,bcBOGC,6s1,1390.0,None,d3,d3,652,1390.0,0.052505217,-0.14672832,S,2
24732-0,0,bcCSYO,6s1,982.0,None,d3,d3,626,982.0,-0.18153474,-0.00741164,G1,4
24733-0,0,bcGHKY,6s1,836.0,None,d3,d3,574,836.0,-0.22179651,0.007874308,G2M,1
24857-0,0,bcHDVI,6s1,1475.0,None,d3,d3,706,1475.0,-0.13208504,0.15247367,G2M,0
24858-0,0,bcDWGO,6s1,976.0,None,d3,d3,575,976.0,-0.34518683,0.07754523,G2M,1
24859-0,0,bcBZQW,6s1,831.0,None,d3,d3,571,831.0,-0.16551737,-0.16072796,G1,2
24860-0,0,bcBOSO,6s1,836.0,None,d3,d3,527,836.0,0.28183565,-0.19961336,S,1
24983-0,0,bcATYF,6s1,1316.0,None,d3,d3,614,1316.0,0.004198432,0.094610326,G2M,1
24984-0,0,bcHPHS,6s1,938.0,None,d3,d3,599,938.0,0.24898386,-0.13318878,S,0
24985-0,0,bcFPVJ,6s1,853.0,None,d3,d3,593,853.0,-0.038804933,-0.28305542,G1,4
24986-0,0,bcAVNM,6s1,719.0,None,d3,d3,557,719.0,0.2541358,-0.17704369,S,0
25109-0,0,bcAUHD,6s1,1310.0,None,d3,d3,707,1310.0,0.4008906,-0.23328552,S,0
25110-0,0,bcHUHY,6s1,1030.0,None,d3,d3,608,1030.0,-0.17676781,-0.20155191,G1,3
25111-0,0,bcFVFS,6s1,820.0,None,d3,d3,557,820.0,-0.23983511,-0.14505088,G1,0
25235-0,0,bcCXSF,6s1,1437.0,None,d3,d3,699,1437.0,-0.24684566,-0.14004168,G1,5
25236-0,0,bcHTPZ,6s1,963.0,None,d3,d3,558,963.0,-0.17511329,0.0016979352,G2M,0
25237-0,0,bcGXJE,6s1,811.0,None,d3,d3,559,811.0,-0.012583308,0.07942967,G2M,1
25238-0,0,bcGVDT,6s1,654.0,None,d3,d3,556,654.0,-0.07290098,-0.1245015,G1,1
25239-0,0,bcFCWC,6s1,642.0,None,d3,d3,573,642.0,-0.043977886,0.48139665,G2M,1
0-1,1,bcIIYL,6s2,11240.0,None,d3,d3,2852,11240.0,0.035195533,-0.09159527,S,0
1-1,1,bcGCYU,6s2,1304.0,None,d3,d3,648,1304.0,-0.3282922,-0.2522687,G1,6
2-1,1,bcCYNS,6s2,1010.0,None,d3,d3,591,1010.0,0.15106863,-0.2404795,S,4
3-1,1,bcGJUM,6s2,773.0,None,d3,d3,516,773.0,-0.17445031,-0.17163016,G1,3
131-1,1,bcCGMF,6s2,12718.0,None,d3,d3,2854,12718.0,-0.03334795,-0.2279416,G1,0
132-1,1,bcHVIL,6s2,1093.0,None,d3,d3,600,1093.0,-0.267336,0.22841889,G2M,6
133-1,1,bcBTET,6s2,995.0,None,d3,d3,520,995.0,-0.040793087,-0.11505201,G1,0
134-1,1,bcIFVW,6s2,819.0,None,d3,d3,493,819.0,0.04698092,-0.010773264,S,2
135-1,1,bcDFPZ,6s2,712.0,None,d3,d3,519,712.0,0.51246303,-0.018216666,S,0
262-1,1,bcDKXW,6s2,13398.0,None,d3,d3,2880,13398.0,-0.16306108,0.25797492,G2M,1
263-1,1,bcHQZR,6s2,1337.0,None,d3,d3,651,1337.0,0.04821125,0.024457376,S,4
264-1,1,bcFIDM,6s2,973.0,None,d3,d3,542,973.0,0.050795443,0.034788765,S,2
265-1,1,bcFYZW,6s2,907.0,None,d3,d3,541,907.0,-0.056955166,-0.22034371,G1,2
266-1,1,bcENWM,6s2,729.0,None,d3,d3,483,729.0,0.21245311,0.1219203,S,1
393-1,1,bcFPJI,6s2,11930.0,None,d3,d3,2826,11930.0,-0.044561267,-0.25879994,G1,0
394-1,1,bcCZSG,6s2,1383.0,None,d3,d3,663,1383.0,-0.19588771,-0.24824078,G1,6
395-1,1,bcGWFY,6s2,985.0,None,d3,d3,577,985.0,0.5177448,-0.1301999,S,2
396-1,1,bcFLUW,6s2,785.0,None,d3,d3,507,785.0,-0.058353305,-0.25921735,G1,0
524-1,1,bcAFIB,6s2,11848.0,None,d3,d3,2934,11848.0,-0.037043504,0.05429368,G2M,0
525-1,1,bcCLQI,6s2,1472.0,None,d3,d3,704,1472.0,0.104146555,-0.0118129775,S,1
527-1,1,bcEPOT,6s2,891.0,None,d3,d3,509,891.0,0.3447824,0.07079155,S,2
655-1,1,bcAGLD,6s2,10962.0,None,d3,d3,2678,10962.0,0.056580175,-0.24758382,S,1
656-1,1,bcBQOU,6s2,1317.0,None,d3,d3,648,1317.0,0.06986608,-0.0006798159,S,0
657-1,1,bcIHVG,6s2,1161.0,None,d3,d3,601,1161.0,0.048926447,0.0028785663,S,1
658-1,1,bcIJMP,6s2,777.0,None,d3,d3,521,777.0,-0.03469421,-0.041683294,G1,1
786-1,1,bcAFWQ,6s2,9351.0,None,d3,d3,2525,9351.0,-0.042505175,-0.037071615,G1,2
787-1,1,bcCFRN,6s2,1485.0,None,d3,d3,665,1485.0,-0.06067405,0.26790053,G2M,1
788-1,1,bcHBXL,6s2,1085.0,None,d3,d3,522,1085.0,-0.06966611,-0.09870954,G1,1
789-1,1,bcHPPE,6s2,831.0,None,d3,d3,473,831.0,-0.21331504,-0.11774602,G1,4
790-1,1,bcGGRK,6s2,750.0,None,d3,d3,484,750.0,-0.1372632,-0.16821553,G1,4
791-1,1,bcBHDF,6s2,697.0,None,d3,d3,500,697.0,0.0048495308,-0.21692035,S,0
917-1,1,bcCXLW,6s2,7036.0,None,d3,d3,2228,7036.0,-0.11676738,-0.19377041,G1,5
918-1,1,bcBKXA,6s2,1754.0,None,d3,d3,789,1754.0,0.2774007,-0.26802844,S,5
919-1,1,bcCPQR,6s2,1014.0,None,d3,d3,573,1014.0,0.32024956,-0.1469847,S,0
921-1,1,bcAFOT,6s2,725.0,None,d3,d3,508,725.0,-0.09074254,-0.2017958,G1,1
1048-1,1,bcDSRL,6s2,7850.0,None,d3,d3,2327,7850.0,-0.13312075,0.16388246,G2M,3
1049-1,1,bcFBBH,6s2,1378.0,None,d3,d3,677,1378.0,-0.2347058,-0.23944233,G1,2
1050-1,1,bcGAVE,6s2,1113.0,None,d3,d3,578,1113.0,0.21111071,-0.0345242,S,0
1051-1,1,bcGCOZ,6s2,927.0,None,d3,d3,493,927.0,0.037248403,-0.14389151,S,4
1052-1,1,bcGXVW,6s2,708.0,None,d3,d3,489,708.0,0.42826977,0.01279515,S,0
1179-1,1,bcBHOY,6s2,7163.0,None,d3,d3,2235,7163.0,-0.15675554,0.46702293,G2M,1
1180-1,1,bcDVXJ,6s2,1466.0,None,d3,d3,669,1466.0,-0.10202934,-0.14646544,G1,0
1181-1,1,bcICKM,6s2,985.0,None,d3,d3,557,985.0,0.24504969,-0.34223437,S,5
1182-1,1,bcFQSI,6s2,803.0,None,d3,d3,526,803.0,-0.42822096,-0.27873057,G1,2
1310-1,1,bcDKDF,6s2,7288.0,None,d3,d3,2255,7288.0,-0.084350094,0.18826155,G2M,1
1311-1,1,bcEYAI,6s2,1377.0,None,d3,d3,642,1377.0,-0.06434463,-0.14965114,G1,3
1312-1,1,bcBFHS,6s2,1087.0,None,d3,d3,559,1087.0,0.091668695,-0.07969214,S,1
1313-1,1,bcFLYQ,6s2,850.0,None,d3,d3,482,850.0,-0.04591275,0.565743,G2M,0
1314-1,1,bcAAPH,6s2,699.0,None,d3,d3,489,699.0,-0.29884073,-0.22527492,G1,3
1441-1,1,bcDOGB,6s2,6627.0,None,d3,d3,2054,6627.0,0.06404218,-0.10412993,S,1
1442-1,1,bcHEVQ,6s2,1478.0,None,d3,d3,682,1478.0,0.2079638,0.055937134,S,2
1443-1,1,bcETDY,6s2,1008.0,None,d3,d3,595,1008.0,0.1320433,0.13588017,G2M,3
1444-1,1,bcBEHE,6s2,678.0,None,d3,d3,518,678.0,0.057373967,0.09331161,G2M,0
1445-1,1,bcFPUX,6s2,744.0,None,d3,d3,495,744.0,-0.047721542,0.17184377,G2M,2
1572-1,1,bcHAAW,6s2,5842.0,None,d3,d3,1905,5842.0,-0.005815354,0.43120483,G2M,5
1573-1,1,bcBPJP,6s2,1471.0,None,d3,d3,687,1471.0,0.038371935,0.01889902,S,1
1574-1,1,bcBQHX,6s2,839.0,None,d3,d3,542,839.0,-0.25521842,-0.2065901,G1,3
1575-1,1,bcBNZG,6s2,792.0,None,d3,d3,491,792.0,-0.0046434645,0.0068180338,G2M,0
1576-1,1,bcGHDU,6s2,737.0,None,d3,d3,493,737.0,-0.067347325,0.9114962,G2M,1
1703-1,1,bcGTNW,6s2,6868.0,None,d3,d3,2195,6868.0,-0.020487975,0.012892613,G2M,5
1704-1,1,bcCGPC,6s2,1412.0,None,d3,d3,685,1412.0,-0.16142638,0.06593588,G2M,3
1705-1,1,bcHMDI,6s2,1034.0,None,d3,d3,574,1034.0,0.033890475,0.30076718,G2M,1
1706-1,1,bcDRUV,6s2,948.0,None,d3,d3,552,948.0,0.46184796,-0.0065383185,S,1
1707-1,1,bcAMDI,6s2,822.0,None,d3,d3,486,822.0,0.34496874,-0.014184006,S,3
1834-1,1,bcCYZB,6s2,5274.0,None,d3,d3,1621,5274.0,-0.3715557,-0.46923876,G1,6
1835-1,1,bcDBYI,6s2,1502.0,None,d3,d3,664,1502.0,0.26057652,-0.1832014,S,0
1836-1,1,bcEJFU,6s2,906.0,None,d3,d3,536,906.0,-0.30551857,0.13602369,G2M,1
1837-1,1,bcEYAB,6s2,796.0,None,d3,d3,510,796.0,0.005787581,0.03133586,G2M,0
1838-1,1,bcBZTM,6s2,831.0,None,d3,d3,512,831.0,-0.10530223,-0.10948422,G1,1
1839-1,1,bcCOIQ,6s2,700.0,None,d3,d3,508,700.0,0.07524595,-0.15192875,S,5
1965-1,1,bcCLSJ,6s2,5424.0,None,d3,d3,1883,5424.0,-0.15990207,0.31099638,G2M,5
1966-1,1,bcBGVU,6s2,1534.0,None,d3,d3,675,1534.0,-0.050672844,0.16006188,G2M,0
1967-1,1,bcGVRI,6s2,896.0,None,d3,d3,539,896.0,0.28837535,0.1981127,S,3
1968-1,1,bcHACV,6s2,815.0,None,d3,d3,513,815.0,-0.26098296,0.020222072,G2M,0
2096-1,1,bcBHYR,6s2,4959.0,None,d3,d3,1704,4959.0,-0.22310618,-0.027195062,G1,2
2097-1,1,bcFPLM,6s2,1521.0,None,d3,d3,676,1521.0,0.238481,-0.07572563,S,1
2098-1,1,bcIBNY,6s2,979.0,None,d3,d3,532,979.0,-0.15639612,-0.095221214,G1,5
2099-1,1,bcDWJP,6s2,763.0,None,d3,d3,499,763.0,0.19263239,0.1232563,S,3
2227-1,1,bcCCEN,6s2,4876.0,None,d3,d3,1652,4876.0,0.02265355,-0.11149613,S,4
2228-1,1,bcCYBZ,6s2,1258.0,None,d3,d3,546,1258.0,-0.09745691,-0.13470621,G1,1
2229-1,1,bcHUQF,6s2,844.0,None,d3,d3,569,844.0,0.14550143,0.13810748,S,2
2230-1,1,bcCBDV,6s2,938.0,None,d3,d3,563,938.0,0.07531081,-0.018013176,S,4
2231-1,1,bcFJAU,6s2,657.0,None,d3,d3,496,657.0,0.007487163,0.1963744,G2M,3
2358-1,1,bcHLPO,6s2,3937.0,None,d3,d3,1478,3937.0,-0.013957519,-0.19319713,G1,5
2359-1,1,bcGJVK,6s2,1244.0,None,d3,d3,589,1244.0,-0.10241722,0.025765957,G2M,0
2360-1,1,bcFMLY,6s2,903.0,None,d3,d3,448,903.0,-0.16793138,-0.00538311,G1,3
2361-1,1,bcEJFH,6s2,826.0,None,d3,d3,557,826.0,0.15462333,-0.3153086,S,4
2362-1,1,bcFQQL,6s2,694.0,None,d3,d3,493,694.0,-0.063040264,-0.036144868,G1,1
2489-1,1,bcCBKR,6s2,3812.0,None,d3,d3,1408,3812.0,0.15354463,-0.15368836,S,3
2490-1,1,bcEWIM,6s2,1504.0,None,d3,d3,630,1504.0,-0.10039237,0.09515363,G2M,0
2492-1,1,bcDUZG,6s2,842.0,None,d3,d3,483,842.0,-0.28681558,-0.19161795,G1,2
2493-1,1,bcBZIZ,6s2,711.0,None,d3,d3,491,711.0,-0.20377453,-0.04446827,G1,4
2620-1,1,bcHMUQ,6s2,3803.0,None,d3,d3,1451,3803.0,-0.21621655,0.1551659,G2M,5
2621-1,1,bcGQTG,6s2,1365.0,None,d3,d3,612,1365.0,0.05395762,0.08742176,G2M,0
2622-1,1,bcFIJN,6s2,987.0,None,d3,d3,554,987.0,0.14021778,-0.067944676,S,0
2623-1,1,bcEJBX,6s2,743.0,None,d3,d3,477,743.0,-0.023483489,-0.25679377,G1,2
2624-1,1,bcGAXT,6s2,732.0,None,d3,d3,514,732.0,0.07797974,0.060338642,S,5
2751-1,1,bcFZKD,6s2,3708.0,None,d3,d3,1479,3708.0,0.103807665,-0.1276862,S,3
2752-1,1,bcHQDG,6s2,1341.0,None,d3,d3,566,1341.0,0.33276308,-0.3128443,S,0
2753-1,1,bcHUFO,6s2,958.0,None,d3,d3,493,958.0,-0.30293164,-0.28176352,G1,5
2754-1,1,bcHZGH,6s2,738.0,None,d3,d3,517,738.0,-0.09060773,0.025860488,G2M,1
2755-1,1,bcALUT,6s2,763.0,None,d3,d3,510,763.0,0.08614865,0.16112083,G2M,2
2882-1,1,bcBNZT,6s2,3794.0,None,d3,d3,1478,3794.0,0.2629874,-0.1712289,S,5
2883-1,1,bcGSVW,6s2,1250.0,None,d3,d3,637,1250.0,-0.10350727,-0.11972368,G1,4
2884-1,1,bcCXAR,6s2,857.0,None,d3,d3,547,857.0,-0.043983843,-0.19295368,G1,1
2885-1,1,bcBLML,6s2,663.0,None,d3,d3,537,663.0,-0.06958703,0.10783586,G2M,3
3013-1,1,bcDJFE,6s2,3718.0,None,d3,d3,1279,3718.0,-0.17095922,0.16917248,G2M,2
3014-1,1,bcIGAO,6s2,1269.0,None,d3,d3,618,1269.0,-0.2699692,0.31461954,G2M,1
3015-1,1,bcHBFV,6s2,1045.0,None,d3,d3,557,1045.0,-0.024821615,0.02154845,G2M,5
3016-1,1,bcEHFR,6s2,800.0,None,d3,d3,472,800.0,0.0054385066,0.0635657,G2M,2
3017-1,1,bcALSV,6s2,831.0,None,d3,d3,541,831.0,0.013477936,-0.12559217,S,5
3144-1,1,bcDZJF,6s2,4032.0,None,d3,d3,1452,4032.0,0.104022376,0.15248257,G2M,3
3145-1,1,bcAKAS,6s2,1370.0,None,d3,d3,714,1370.0,0.2375687,-0.06683684,S,3
3146-1,1,bcBKHK,6s2,1141.0,None,d3,d3,604,1141.0,-0.13637087,-0.050296266,G1,0
3147-1,1,bcHAFM,6s2,839.0,None,d3,d3,479,839.0,0.32343718,-0.3079656,S,0
3275-1,1,bcATQP,6s2,3146.0,None,d3,d3,1208,3146.0,0.1843224,-0.018255606,S,3
3276-1,1,bcCNZD,6s2,1404.0,None,d3,d3,659,1404.0,0.25081965,-0.18735623,S,1
3277-1,1,bcBPGN,6s2,1016.0,None,d3,d3,530,1016.0,-0.004098341,-0.057613786,G1,1
3278-1,1,bcEOQC,6s2,806.0,None,d3,d3,495,806.0,-0.0025989227,-0.09123349,G1,1
3279-1,1,bcHQVO,6s2,647.0,None,d3,d3,508,647.0,0.07973722,-0.2703905,S,6
3406-1,1,bcGTIO,6s2,4039.0,None,d3,d3,1370,4039.0,-0.05396818,-0.12191868,G1,0
3407-1,1,bcHFAK,6s2,1526.0,None,d3,d3,696,1526.0,-0.0041146576,0.25988072,G2M,0
3408-1,1,bcBOON,6s2,944.0,None,d3,d3,604,944.0,0.23890328,0.126975,S,2
3409-1,1,bcDMNK,6s2,806.0,None,d3,d3,519,806.0,0.100471884,0.092290476,S,1
3537-1,1,bcHEUM,6s2,3370.0,None,d3,d3,1228,3370.0,-0.07689589,0.11072916,G2M,1
3538-1,1,bcHROI,6s2,1315.0,None,d3,d3,667,1315.0,-0.17148723,-0.10980904,G1,1
3539-1,1,bcIBWK,6s2,991.0,None,d3,d3,536,991.0,0.19069548,0.04990979,S,1
3540-1,1,bcALBC,6s2,750.0,None,d3,d3,540,750.0,-0.03260131,-0.21187556,G1,5
3668-1,1,bcIFXQ,6s2,3085.0,None,d3,d3,1182,3085.0,-0.13006262,0.027330205,G2M,1
3669-1,1,bcFBFI,6s2,1347.0,None,d3,d3,618,1347.0,-0.09584288,-0.17591718,G1,0
3670-1,1,bcIAGE,6s2,954.0,None,d3,d3,595,954.0,0.03054298,-0.29497156,S,5
3672-1,1,bcGWDO,6s2,702.0,None,d3,d3,524,702.0,-0.25237098,0.24899435,G2M,0
3799-1,1,bcEUFR,6s2,3409.0,None,d3,d3,1283,3409.0,-0.16736871,-0.31425056,G1,3
3800-1,1,bcIAFD,6s2,1332.0,None,d3,d3,668,1332.0,0.29869902,-0.14513236,S,2
3801-1,1,bcDNLV,6s2,963.0,None,d3,d3,567,963.0,0.054695852,-0.10637275,S,2
3802-1,1,bcHBWY,6s2,899.0,None,d3,d3,531,899.0,-0.15649043,-0.3296148,G1,2
3803-1,1,bcBIUH,6s2,715.0,None,d3,d3,495,715.0,0.020763002,-0.014080294,S,0
3804-1,1,bcFGAT,6s2,653.0,None,d3,d3,512,653.0,-0.0745451,0.03629443,G2M,1
3930-1,1,bcGCXT,6s2,3212.0,None,d3,d3,1283,3212.0,-0.009678317,0.0013775835,G2M,4
3931-1,1,bcDBVG,6s2,1350.0,None,d3,d3,680,1350.0,0.0066951867,-0.19621593,S,5
3932-1,1,bcGSKQ,6s2,876.0,None,d3,d3,557,876.0,-0.12748164,0.23946013,G2M,1
3933-1,1,bcDGRR,6s2,747.0,None,d3,d3,471,747.0,0.025761364,-0.03805314,S,2
3934-1,1,bcAVFZ,6s2,721.0,None,d3,d3,482,721.0,-0.03587221,0.06283859,G2M,1
4061-1,1,bcCASF,6s2,3233.0,None,d3,d3,1270,3233.0,0.104881555,-0.1981927,S,1
4062-1,1,bcDVUV,6s2,1487.0,None,d3,d3,710,1487.0,-0.14312829,-0.109534875,G1,1
4063-1,1,bcAWYZ,6s2,850.0,None,d3,d3,514,850.0,-0.24510111,0.16555128,G2M,1
4064-1,1,bcIDDF,6s2,689.0,None,d3,d3,506,689.0,-0.2584681,0.050489485,G2M,0
4065-1,1,bcCTOQ,6s2,724.0,None,d3,d3,483,724.0,0.23764633,-0.097440325,S,3
4192-1,1,bcGWDK,6s2,2776.0,None,d3,d3,1165,2776.0,-0.25982028,0.44360262,G2M,4
4193-1,1,bcHJRY,6s2,1366.0,None,d3,d3,666,1366.0,-0.15704145,0.3077657,G2M,4
4195-1,1,bcIFZH,6s2,768.0,None,d3,d3,496,768.0,0.12812302,-0.06938337,S,5
4196-1,1,bcGZNJ,6s2,713.0,None,d3,d3,486,713.0,-6.5730885e-05,-0.037244454,G1,1
4197-1,1,bcEMVF,6s2,648.0,None,d3,d3,493,648.0,0.4143162,-0.09905529,S,2
4323-1,1,bcEZYI,6s2,3150.0,None,d3,d3,1159,3150.0,-0.012699776,-0.109436415,G1,2
4324-1,1,bcEHUJ,6s2,1364.0,None,d3,d3,663,1364.0,0.22873849,-0.0063649453,S,1
4325-1,1,bcGBGR,6s2,873.0,None,d3,d3,560,873.0,0.2132671,0.54944193,G2M,5
4326-1,1,bcESXK,6s2,880.0,None,d3,d3,511,880.0,0.2917687,-0.08999531,S,1
4454-1,1,bcIETN,6s2,3304.0,None,d3,d3,1225,3304.0,-0.22289196,0.01501105,G2M,5
4455-1,1,bcGAMF,6s2,1284.0,None,d3,d3,638,1284.0,0.43972263,-0.27522242,S,0
4456-1,1,bcCBEQ,6s2,1043.0,None,d3,d3,569,1043.0,0.2641338,-0.01767843,S,2
4457-1,1,bcHEYQ,6s2,856.0,None,d3,d3,502,856.0,0.3469829,-0.118043885,S,3
4585-1,1,bcHLKC,6s2,2341.0,None,d3,d3,922,2341.0,0.22038455,0.0400507,S,0
4587-1,1,bcAGGZ,6s2,769.0,None,d3,d3,621,769.0,0.11450672,0.11094272,S,5
4588-1,1,bcDVDF,6s2,737.0,None,d3,d3,485,737.0,0.21073458,-0.10460165,S,3
4716-1,1,bcIHJD,6s2,2619.0,None,d3,d3,1151,2619.0,-0.15261966,0.41762623,G2M,4
4717-1,1,bcCMKE,6s2,1445.0,None,d3,d3,717,1445.0,0.0791692,-0.2729416,S,2
4718-1,1,bcBUFD,6s2,1078.0,None,d3,d3,586,1078.0,0.12593964,0.45528162,G2M,0
4719-1,1,bcFQVE,6s2,778.0,None,d3,d3,499,778.0,-0.11472864,0.056308046,G2M,2
4847-1,1,bcEOEU,6s2,3254.0,None,d3,d3,1223,3254.0,-0.094748095,0.01813047,G2M,4
4848-1,1,bcALTK,6s2,1137.0,None,d3,d3,614,1137.0,-0.11071861,-0.09442112,G1,6
4849-1,1,bcEWRE,6s2,1056.0,None,d3,d3,550,1056.0,0.13631666,-0.022575647,S,6
4850-1,1,bcERZP,6s2,685.0,None,d3,d3,517,685.0,-0.0017956607,0.5204142,G2M,3
4978-1,1,bcCNFG,6s2,2540.0,None,d3,d3,999,2540.0,-0.07145374,-0.11646241,G1,3
4979-1,1,bcDXAM,6s2,1256.0,None,d3,d3,596,1256.0,0.018622015,-0.11584173,S,0
